flight,date,time
JBU2120,2022-05-30,00:00:03
JBU2078,2022-05-30,00:04:03
JBU994,2022-05-30,00:16:02
N44MB,2022-05-30,00:24:02
JBU988,2022-05-30,00:31:02
BOX413,2022-05-30,00:36:03
JBU98,2022-05-30,00:52:02
TNO500,2022-05-30,00:56:02
ASA1358,2022-05-30,01:03:02
JBU834,2022-05-30,01:08:02
DAL377,2022-05-30,01:21:03
HWA3149,2022-05-30,01:29:03
BCS371,2022-05-30,01:30:02
ACA794,2022-05-30,01:31:02
DAL785,2022-05-30,01:37:02
JBU1516,2022-05-30,01:40:02
JBU130,2022-05-30,01:42:03
NKS640,2022-05-30,01:44:03
BOX417,2022-05-30,01:48:02
SWW01,2022-05-30,01:50:02
AAL335,2022-05-30,01:56:03
AAL2453,2022-05-30,01:56:03
JBU1302,2022-05-30,02:01:02
DAL311,2022-05-30,02:05:02
DAL906,2022-05-30,02:06:02
ACA126,2022-05-30,02:12:03
DAL374,2022-05-30,02:14:03
DAL8873,2022-05-30,02:16:02
DAL399,2022-05-30,02:20:03
HAL90,2022-05-30,02:21:03
JBU1672,2022-05-30,02:22:02
UAL141,2022-05-30,02:25:02
JBU492,2022-05-30,02:31:02
DAL1118,2022-05-30,02:39:02
UAL1164,2022-05-30,02:42:02
DAL1216,2022-05-30,02:47:02
UAL432,2022-05-30,02:49:02
DAL746,2022-05-30,02:51:03
DAL1602,2022-05-30,02:51:03
JBU1078,2022-05-30,02:55:03
WJA1119,2022-05-30,02:57:02
ASA72,2022-05-30,02:58:02
JBU24,2022-05-30,03:01:02
DAL2848,2022-05-30,03:09:02
SWA1063,2022-05-30,03:13:02
AAY1033,2022-05-30,03:16:02
RJA265,2022-05-30,03:21:02
AWI3726,2022-05-30,03:23:02
JBU34,2022-05-30,03:24:02
UAL770,2022-05-30,03:27:02
SKW5399,2022-05-30,03:29:02
SKW5701,2022-05-30,03:32:02
SWA4778,2022-05-30,03:34:02
AZG4862,2022-05-30,03:36:02
ENY3805,2022-05-30,03:37:03
AIC127,2022-05-30,03:40:02
TSC225,2022-05-30,03:46:02
ETH574,2022-05-30,04:03:02
SKW3830,2022-05-30,04:04:02
ROU1854,2022-05-30,04:07:02
ACA746,2022-05-30,04:08:03
N289RZ,2022-05-30,04:08:03
N285SA,2022-05-30,04:13:02
AAL2265,2022-05-30,04:14:02
SKW3111,2022-05-30,04:20:02
ENY3815,2022-05-30,04:21:03
ENY3694,2022-05-30,04:22:02
AAL2485,2022-05-30,04:22:02
AAL1033,2022-05-30,04:24:02
SKW3578,2022-05-30,04:25:03
DAL2094,2022-05-30,04:25:03
N2526L,2022-05-30,04:26:02
EDV4840,2022-05-30,04:27:03
AAL2911,2022-05-30,04:27:03
N4244K,2022-05-30,04:27:03
ENY3614,2022-05-30,04:29:03
SKW4128,2022-05-30,04:30:02
WSW746,2022-05-30,04:33:03
SKW3094,2022-05-30,04:35:02
N10319,2022-05-30,04:35:02
EDV5130,2022-05-30,04:35:02
UAL2225,2022-05-30,04:35:02
N982CE,2022-05-30,04:35:02
UAL1037,2022-05-30,04:37:02
KAP12,2022-05-30,04:38:03
SKW3952,2022-05-30,04:38:03
ACA510,2022-05-30,04:38:03
DAL556,2022-05-30,04:39:02
FRG9680,2022-05-30,04:40:03
ASA1293,2022-05-30,04:40:03
RPA4563,2022-05-30,04:43:03
JBU1518,2022-05-30,04:44:02
CAP2021,2022-05-30,04:44:02
ENY3555,2022-05-30,04:45:03
RPA3632,2022-05-30,04:48:02
RPA3641,2022-05-30,04:49:02
UAL2127,2022-05-30,04:50:02
RPA5754,2022-05-30,04:50:02
EDV5116,2022-05-30,04:51:02
