flight,date,time
UAL1657,2022-04-19,00:36:02
UAL522,2022-04-19,00:39:02
JBU394,2022-04-19,00:45:02
CJT572,2022-04-19,00:47:03
JBU648,2022-04-19,00:49:03
UAE7GV,2022-04-19,00:51:02
JBU264,2022-04-19,00:53:03
NASA747,2022-04-19,00:54:02
JBU1516,2022-04-19,01:01:03
ASA86,2022-04-19,01:14:02
JBU72,2022-04-19,01:15:03
ASA790,2022-04-19,01:15:03
UAL2150,2022-04-19,01:17:02
FRG7400,2022-04-19,01:25:02
UPS1126,2022-04-19,01:30:03
AAL10,2022-04-19,01:34:03
WJA652,2022-04-19,01:37:02
DAL399,2022-04-19,01:38:03
DAL2075,2022-04-19,01:40:02
UPS1076,2022-04-19,01:41:02
UPS1476,2022-04-19,01:43:02
DAL2418,2022-04-19,01:43:02
ACA156,2022-04-19,01:43:02
UPS558,2022-04-19,01:43:02
DAL300,2022-04-19,01:45:02
NKS1168,2022-04-19,01:47:02
WJA724,2022-04-19,01:51:02
JBU670,2022-04-19,01:53:02
AAL2453,2022-04-19,01:53:02
UPS1488,2022-04-19,01:54:02
DAL2683,2022-04-19,01:57:02
UAL2680,2022-04-19,02:01:03
AAL335,2022-04-19,02:02:02
JBU492,2022-04-19,02:04:02
UAL516,2022-04-19,02:05:03
DAL377,2022-04-19,02:07:02
DAL682,2022-04-19,02:09:02
UAL2417,2022-04-19,02:10:02
AAL276,2022-04-19,02:14:03
ACA128,2022-04-19,02:17:02
UAL2005,2022-04-19,02:19:02
UAL2097,2022-04-19,02:19:02
DAL738,2022-04-19,02:20:03
UAE9917,2022-04-19,02:29:03
AZG4862,2022-04-19,02:35:02
UAL1985,2022-04-19,02:39:02
DAL1216,2022-04-19,02:39:02
UAL2402,2022-04-19,02:40:02
NKS640,2022-04-19,02:47:03
FFT2130,2022-04-19,02:47:03
CKS816,2022-04-19,02:57:02
ASA199,2022-04-19,02:58:02
ASA58,2022-04-19,03:01:02
HAL50,2022-04-19,03:02:03
JBU98,2022-04-19,03:10:02
AAL1561,2022-04-19,03:11:02
ASA188,2022-04-19,03:12:02
JBU2844,2022-04-19,03:13:02
N315CJ,2022-04-19,03:15:02
JBU34,2022-04-19,03:18:02
DAL1602,2022-04-19,03:21:02
JIA5409,2022-04-19,03:23:02
SKW5061,2022-04-19,03:23:02
FDX1702,2022-04-19,03:27:02
UAL1227,2022-04-19,03:27:02
SWA4778,2022-04-19,03:34:03
RPA3644,2022-04-19,03:36:02
AWI3901,2022-04-19,03:38:03
AWI3915,2022-04-19,03:40:03
UPS9795,2022-04-19,03:41:02
ATN3437,2022-04-19,03:43:02
ROU1854,2022-04-19,03:43:02
AAL789,2022-04-19,03:44:03
NKS1488,2022-04-19,03:46:02
SKW4762,2022-04-19,03:49:03
JBU1006,2022-04-19,03:53:02
SKW5701,2022-04-19,03:56:02
AAL2805,2022-04-19,04:01:02
DAL2993,2022-04-19,04:02:02
SNC1470,2022-04-19,04:02:02
NTW990,2022-04-19,04:04:02
EDV4779,2022-04-19,04:05:02
ENY3689,2022-04-19,04:09:02
JBU2082,2022-04-19,04:09:02
SKW4128,2022-04-19,04:13:02
ASP827,2022-04-19,04:17:02
AWI3869,2022-04-19,04:17:02
SKW3111,2022-04-19,04:21:02
UAL2117,2022-04-19,04:23:02
NJM750,2022-04-19,04:24:02
ENY4226,2022-04-19,04:26:02
IRO8393,2022-04-19,04:26:02
UAL1719,2022-04-19,04:26:02
SKW3830,2022-04-19,04:26:02
N721RN,2022-04-19,04:26:02
RPA3569,2022-04-19,04:27:02
DAL2192,2022-04-19,04:28:02
EDV4840,2022-04-19,04:29:02
DAL1740,2022-04-19,04:30:02
DAL1246,2022-04-19,04:30:02
N76SN,2022-04-19,04:30:02
ENY4053,2022-04-19,04:30:02
JBU1611,2022-04-19,04:30:02
DAL556,2022-04-19,04:31:02
EDV5130,2022-04-19,04:33:02
AAL2911,2022-04-19,04:34:02
IRO8604,2022-04-19,04:35:02
COL511,2022-04-19,04:37:02
IRO8569,2022-04-19,04:38:03
RPA5715,2022-04-19,04:39:02
UAL1925,2022-04-19,04:39:02
AAL2265,2022-04-19,04:40:03
N111KK,2022-04-19,04:40:03
TWY510,2022-04-19,04:40:03
SKW3578,2022-04-19,04:41:02
JBU36,2022-04-19,04:41:02
ENY3788,2022-04-19,04:42:02
DAL2094,2022-04-19,04:42:02
NOJ53,2022-04-19,04:42:02
JBU2577,2022-04-19,04:44:03
AAL1024,2022-04-19,04:44:03
N615TX,2022-04-19,04:44:03
NJM300,2022-04-19,04:45:02
NJM455,2022-04-19,04:46:02
JIA5212,2022-04-19,04:46:02
ENY3900,2022-04-19,04:47:03
ENY3815,2022-04-19,04:48:02
N446SH,2022-04-19,04:48:02
KAP12,2022-04-19,04:48:02
NKS947,2022-04-19,04:49:03
DAL1510,2022-04-19,04:50:02
ENY3568,2022-04-19,04:50:02
SKW4721,2022-04-19,04:51:02
AWI3809,2022-04-19,04:51:02
SKW5461,2022-04-19,04:52:02
EJA540,2022-04-19,04:52:02
UAL311,2022-04-19,04:52:02
UAL769,2022-04-19,04:53:02
UAL2127,2022-04-19,04:53:02
UAL1739,2022-04-19,04:54:02
UAL2064,2022-04-19,04:55:03
DAL963,2022-04-19,04:57:02
ENY3601,2022-04-19,04:58:03
SKW5459,2022-04-19,04:58:03
MRA605,2022-04-19,04:58:03
IRO858,2022-04-19,04:58:03
DAL1624,2022-04-19,04:59:02
RPA3641,2022-04-19,04:59:02
UAL1230,2022-04-19,04:59:02
UAL565,2022-04-19,05:00:03
UAL301,2022-04-19,05:01:03
UAL752,2022-04-19,05:01:03
JBU2112,2022-04-19,05:01:03
UAL1835,2022-04-19,05:02:02
EDV5116,2022-04-19,05:02:02
DAL2212,2022-04-19,05:03:03
AWI3773,2022-04-19,05:04:02
N720ML,2022-04-19,05:05:03
UAL1555,2022-04-19,05:06:02
UAL358,2022-04-19,05:06:02
AAL76,2022-04-19,05:07:02
UAL1071,2022-04-19,05:08:02
ANA110,2022-04-19,05:09:03
SKW4657,2022-04-19,05:10:02
N420SK,2022-04-19,05:11:02
N394AG,2022-04-19,05:11:02
JBU878,2022-04-19,05:11:02
JZA7450,2022-04-19,05:12:02
JIA5172,2022-04-19,05:13:02
ASA1376,2022-04-19,05:13:02
DAL1014,2022-04-19,05:13:02
LXJ434,2022-04-19,05:14:02
EJA690,2022-04-19,05:15:02
EJM145,2022-04-19,05:15:02
N4272C,2022-04-19,05:16:03
ENY3694,2022-04-19,05:16:03
N490RM,2022-04-19,05:16:03
ASA1331,2022-04-19,05:17:02
ETH574,2022-04-19,05:17:02
AAL2260,2022-04-19,05:17:02
AAL1487,2022-04-19,05:18:03
404JM,2022-04-19,05:18:03
AAL408,2022-04-19,05:20:03
N612TX,2022-04-19,05:20:03
N8426G,2022-04-19,05:20:03
PDT6121,2022-04-19,05:20:03
AAL171,2022-04-19,05:22:03
AAL2485,2022-04-19,05:23:02
AAY9100,2022-04-19,05:23:02
UAL2661,2022-04-19,05:24:03
N532MT,2022-04-19,05:25:02
COL1953,2022-04-19,05:25:02
SKW3952,2022-04-19,05:26:02
UAL713,2022-04-19,05:29:02
UAL2389,2022-04-19,05:30:02
N532CC,2022-04-19,05:30:02
SKW3523,2022-04-19,05:31:03
UAL2016,2022-04-19,05:31:03
EDV4933,2022-04-19,05:31:03
N559G,2022-04-19,05:31:03
UAL1410,2022-04-19,05:32:02
UAL1753,2022-04-19,05:32:02
SKW4132,2022-04-19,05:34:02
RPA5708,2022-04-19,05:34:02
FFT2131,2022-04-19,05:35:03
SKW3017,2022-04-19,05:35:03
UAL1712,2022-04-19,05:35:03
DAL1367,2022-04-19,05:35:03
EDV4915,2022-04-19,05:39:02
AWI3876,2022-04-19,05:39:02
DAL2480,2022-04-19,05:40:03
N652FC,2022-04-19,05:40:03
SKW5335,2022-04-19,05:41:02
JBU354,2022-04-19,05:41:02
AWI3726,2022-04-19,05:42:03
SKW4105,2022-04-19,05:43:02
RPA4811,2022-04-19,05:44:03
AAL421,2022-04-19,05:45:02
N456GS,2022-04-19,05:45:02
DAL2352,2022-04-19,05:46:03
GJS4410,2022-04-19,05:46:03
CGKTO,2022-04-19,05:46:03
AAR222,2022-04-19,05:48:02
N15TZ,2022-04-19,05:49:02
N596L,2022-04-19,05:49:02
JAL6,2022-04-19,05:50:02
N520G,2022-04-19,05:50:02
N777QL,2022-04-19,05:52:02
EJA624,2022-04-19,05:55:03
SCX251,2022-04-19,05:55:03
N377SC,2022-04-19,05:55:03
KAL081,2022-04-19,05:57:02
JBU1424,2022-04-19,05:57:02
JBU287,2022-04-19,05:59:02
ENY4214,2022-04-19,06:00:03
SKW4464,2022-04-19,06:00:03
EDV4926,2022-04-19,06:01:02
DAL974,2022-04-19,06:01:02
DAL2271,2022-04-19,06:02:03
N629SF,2022-04-19,06:02:03
EDV4975,2022-04-19,06:04:03
AAL660,2022-04-19,06:05:02
DAL2675,2022-04-19,06:05:02
ACA737,2022-04-19,06:06:02
DAL804,2022-04-19,06:09:02
ACA791,2022-04-19,06:09:02
DAL2688,2022-04-19,06:09:02
ENY3804,2022-04-19,06:09:02
ENY3614,2022-04-19,06:10:02
DAL451,2022-04-19,06:11:02
DPJ313,2022-04-19,06:12:02
DAL2925,2022-04-19,06:12:02
SKW3842,2022-04-19,06:13:02
DAL810,2022-04-19,06:15:02
DAL1207,2022-04-19,06:16:03
JBU2157,2022-04-19,06:16:03
UAL364,2022-04-19,06:16:03
SWA1435,2022-04-19,06:16:03
N859M,2022-04-19,06:17:02
DAL1251,2022-04-19,06:20:03
ASA7,2022-04-19,06:20:03
AAL1,2022-04-19,06:20:03
CFC3050,2022-04-19,06:21:03
UAL2444,2022-04-19,06:22:02
UAL647,2022-04-19,06:22:02
SWA1747,2022-04-19,06:22:02
AAL1509,2022-04-19,06:22:02
SKW3971,2022-04-19,06:23:03
EJA514,2022-04-19,06:23:03
N1,2022-04-19,06:23:03
JBU2229,2022-04-19,06:24:02
WWI70,2022-04-19,06:25:03
JBU723,2022-04-19,06:27:03
DAL2528,2022-04-19,06:28:02
UAL2364,2022-04-19,06:30:02
N348MW,2022-04-19,06:31:02
SKW3823,2022-04-19,06:32:02
UAL1762,2022-04-19,06:32:02
N5GF,2022-04-19,06:34:02
N25CK,2022-04-19,06:34:02
UAL2624,2022-04-19,06:37:02
JBU483,2022-04-19,06:38:02
EJA409,2022-04-19,06:38:02
SKW4757,2022-04-19,06:40:02
SKW3718,2022-04-19,06:41:02
JZA7453,2022-04-19,06:43:02
N540NG,2022-04-19,06:43:02
EJA627,2022-04-19,06:43:02
EDV4980,2022-04-19,06:44:02
N107VS,2022-04-19,06:44:02
SKW5455,2022-04-19,06:44:02
JBU15,2022-04-19,06:46:02
DAL2187,2022-04-19,06:46:02
UAL1278,2022-04-19,06:46:02
FLE199,2022-04-19,06:46:02
SKW3964,2022-04-19,06:46:02
00000000,2022-04-19,06:47:03
JIA5524,2022-04-19,06:47:03
PDT6077,2022-04-19,06:48:02
AAL2919,2022-04-19,06:49:03
DAL559,2022-04-19,06:50:02
UAL452,2022-04-19,06:50:02
DAL312,2022-04-19,06:53:02
UAL363,2022-04-19,06:53:02
ASA1,2022-04-19,06:54:02
SKW208A,2022-04-19,06:56:02
LXJ532,2022-04-19,07:01:02
N755DM,2022-04-19,07:01:02
JZA7620,2022-04-19,07:01:02
NOJ20,2022-04-19,07:03:02
N39KT,2022-04-19,07:04:03
UAL374,2022-04-19,07:05:02
RPA3470,2022-04-19,07:05:02
DAL876,2022-04-19,07:05:02
ASA24,2022-04-19,07:05:02
AAL1998,2022-04-19,07:05:02
AAL179,2022-04-19,07:06:03
N519LM,2022-04-19,07:07:02
SKW4743,2022-04-19,07:07:02
EDV5313,2022-04-19,07:08:03
LXJ333,2022-04-19,07:10:03
AAL360,2022-04-19,07:10:03
ENY4134,2022-04-19,07:10:03
KFS32,2022-04-19,07:11:02
N335TA,2022-04-19,07:12:02
THY67C,2022-04-19,07:13:02
FLC77,2022-04-19,07:14:02
DAL2663,2022-04-19,07:16:02
JBU619,2022-04-19,07:16:02
SWA2738,2022-04-19,07:16:02
ENY3604,2022-04-19,07:17:02
GJS4469,2022-04-19,07:18:02
SWA223,2022-04-19,07:19:02
RPA5788,2022-04-19,07:19:02
N376SC,2022-04-19,07:20:02
DAL2737,2022-04-19,07:21:02
DAL1355,2022-04-19,07:21:02
AAL2819,2022-04-19,07:22:02
AAL99,2022-04-19,07:22:02
UPS2071,2022-04-19,07:23:02
DAL2571,2022-04-19,07:24:02
DAL2855,2022-04-19,07:24:02
UAL310,2022-04-19,07:25:02
ASA417,2022-04-19,07:26:03
DAL1170,2022-04-19,07:27:02
AAL2455,2022-04-19,07:28:03
UAL1608,2022-04-19,07:29:02
JZA7540,2022-04-19,07:29:02
AAL90,2022-04-19,07:30:03
UAL217,2022-04-19,07:31:02
UAL623,2022-04-19,07:33:02
ROU1851,2022-04-19,07:33:02
DAL1329,2022-04-19,07:36:02
NTW419,2022-04-19,07:38:02
DAL707,2022-04-19,07:39:02
N892CH,2022-04-19,07:39:02
GAJ865,2022-04-19,07:39:02
XOJ578,2022-04-19,07:40:02
GJS4598,2022-04-19,07:41:02
AWI3730,2022-04-19,07:42:03
RPA4890,2022-04-19,07:44:03
SKW3597,2022-04-19,07:45:02
WJA1100,2022-04-19,07:45:02
UAL1499,2022-04-19,07:45:02
JIA5074,2022-04-19,07:49:02
ENY4093,2022-04-19,07:52:03
DAL695,2022-04-19,07:53:02
SKW4118,2022-04-19,07:53:02
DAL1237,2022-04-19,07:53:02
DAL2213,2022-04-19,07:56:03
RDN657,2022-04-19,07:57:02
JZA7619,2022-04-19,07:58:03
EDV4996,2022-04-19,07:59:02
JZA7455,2022-04-19,08:02:02
UAL600,2022-04-19,08:02:02
LXJ423,2022-04-19,08:02:02
ENY3600,2022-04-19,08:02:02
WJA1116,2022-04-19,08:04:02
AAL2816,2022-04-19,08:05:02
N950MB,2022-04-19,08:07:02
JBU680,2022-04-19,08:07:02
ASA136,2022-04-19,08:07:02
ASA27,2022-04-19,08:09:03
RPA3592,2022-04-19,08:10:02
DPJ495,2022-04-19,08:10:02
DAL2918,2022-04-19,08:12:02
AAL1239,2022-04-19,08:14:02
CGLEM,2022-04-19,08:15:02
N375AJ,2022-04-19,08:18:02
AWI3793,2022-04-19,08:19:03
SKW3905,2022-04-19,08:21:02
N794MA,2022-04-19,08:22:02
JIA5528,2022-04-19,08:23:02
ENY3806,2022-04-19,08:24:02
UAL945,2022-04-19,08:26:02
JIA5182,2022-04-19,08:27:02
UAL794,2022-04-19,08:27:02
UAL929,2022-04-19,08:28:02
AMF7200,2022-04-19,08:30:02
N551VB,2022-04-19,08:33:02
PDT6035,2022-04-19,08:34:03
SKW6306,2022-04-19,08:38:02
AWI3897,2022-04-19,08:39:02
KLM661,2022-04-19,08:41:02
UAL1991,2022-04-19,08:42:02
SKW3033,2022-04-19,08:43:02
XOJ747,2022-04-19,08:46:02
UAL267,2022-04-19,08:46:02
UAL408,2022-04-19,08:47:02
JIT828,2022-04-19,08:48:02
SKW3878,2022-04-19,08:48:02
FTH939,2022-04-19,08:51:03
ACA2189,2022-04-19,08:51:03
DPJ452,2022-04-19,08:51:03
JBU415,2022-04-19,08:51:03
UAL361,2022-04-19,08:51:03
JZA7454,2022-04-19,08:53:03
HAL89,2022-04-19,08:55:03
JBU211,2022-04-19,08:55:03
ASH6032,2022-04-19,08:56:02
RPA3501,2022-04-19,08:59:02
GJS4497,2022-04-19,08:59:02
DAL843,2022-04-19,09:00:03
NKS711,2022-04-19,09:01:02
AWI3923,2022-04-19,09:04:02
EJA608,2022-04-19,09:04:02
GJS4389,2022-04-19,09:05:02
AWI3786,2022-04-19,09:07:02
NJM979,2022-04-19,09:08:02
WJA650,2022-04-19,09:09:02
DAL2697,2022-04-19,09:10:02
N47HP,2022-04-19,09:10:02
JZA7539,2022-04-19,09:11:03
ACA974,2022-04-19,09:11:03
SKW5118,2022-04-19,09:12:02
JBU288,2022-04-19,09:12:02
UAL1904,2022-04-19,09:12:02
SKW5356,2022-04-19,09:16:03
JBU687,2022-04-19,09:16:03
DAL473,2022-04-19,09:17:02
AAL234,2022-04-19,09:19:02
SKW5832,2022-04-19,09:20:02
DAL1343,2022-04-19,09:22:02
DAL1250,2022-04-19,09:22:02
AJT883,2022-04-19,09:22:02
UAL2794,2022-04-19,09:23:02
ENY3776,2022-04-19,09:24:02
AWI3887,2022-04-19,09:24:02
JTZ622,2022-04-19,09:25:02
UAL1878,2022-04-19,09:25:02
AAL118,2022-04-19,09:25:02
CFWAL,2022-04-19,09:26:03
RPA5684,2022-04-19,09:26:03
DAL396,2022-04-19,09:31:03
DAL1312,2022-04-19,09:32:02
SKW5315,2022-04-19,09:38:02
DAL1095,2022-04-19,09:38:02
DAL2878,2022-04-19,09:38:02
GJS4594,2022-04-19,09:40:03
RPA3676,2022-04-19,09:44:02
HRT369,2022-04-19,09:45:03
N102BQ,2022-04-19,09:46:02
DAL1189,2022-04-19,09:47:03
RAX555,2022-04-19,09:48:02
DAL1083,2022-04-19,09:49:03
N73ML,2022-04-19,09:50:02
BAW26E,2022-04-19,09:51:02
ENY3684,2022-04-19,09:51:02
DAL2472,2022-04-19,09:52:02
CKS362,2022-04-19,09:52:02
N47815,2022-04-19,09:54:02
DAL2167,2022-04-19,09:55:02
UAL973,2022-04-19,09:58:02
AAL532,2022-04-19,09:58:02
NJM616,2022-04-19,10:01:03
EDV5353,2022-04-19,10:01:03
ACA741,2022-04-19,10:02:02
DAL892,2022-04-19,10:03:03
N6181C,2022-04-19,10:04:02
N120SA,2022-04-19,10:04:02
WJA700,2022-04-19,10:06:03
SWA1603,2022-04-19,10:07:02
DAL900,2022-04-19,10:07:02
DAL337,2022-04-19,10:08:02
LXJ583,2022-04-19,10:09:02
JBU152,2022-04-19,10:11:02
N10EH,2022-04-19,10:12:03
JZA7456,2022-04-19,10:12:03
N254DV,2022-04-19,10:13:02
DAL1304,2022-04-19,10:14:02
ACA102,2022-04-19,10:15:02
DAL1255,2022-04-19,10:16:02
THY84U,2022-04-19,10:17:02
N621KM,2022-04-19,10:17:02
JBU16,2022-04-19,10:17:02
UAL405,2022-04-19,10:17:02
UAL986,2022-04-19,10:19:02
N990MF,2022-04-19,10:19:02
ACA738,2022-04-19,10:19:02
SKW3080,2022-04-19,10:19:02
JZA7457,2022-04-19,10:20:02
EJA705,2022-04-19,10:20:02
N897D,2022-04-19,10:20:02
SWA226,2022-04-19,10:23:03
SCX252,2022-04-19,10:24:02
SKW3938,2022-04-19,10:24:02
SWA1748,2022-04-19,10:25:03
SKW167P,2022-04-19,10:26:02
DAL310,2022-04-19,10:26:02
