flight,date,time
QTR8187,2022-04-13,00:00:03
RAX159,2022-04-13,00:00:03
N941RS,2022-04-13,00:27:02
N288Z,2022-04-13,01:16:03
ABB116,2022-04-13,01:18:02
UPS1126,2022-04-13,01:28:02
UPS1076,2022-04-13,01:30:02
WSW661,2022-04-13,01:31:03
UPS1476,2022-04-13,01:32:02
UPS1038,2022-04-13,01:34:02
DAL1040,2022-04-13,01:36:03
DAL399,2022-04-13,01:37:02
DAL2621,2022-04-13,01:39:02
ASA1377,2022-04-13,01:42:02
UPS1488,2022-04-13,01:47:03
DAL1675,2022-04-13,01:49:03
UPS558,2022-04-13,01:54:02
ASA790,2022-04-13,02:12:03
UAL2097,2022-04-13,02:15:02
UAL2417,2022-04-13,02:17:02
UAL2680,2022-04-13,02:21:03
UAL141,2022-04-13,02:21:03
UPS104,2022-04-13,02:21:03
AAL276,2022-04-13,02:24:02
DAL682,2022-04-13,02:29:03
FRG7400,2022-04-13,02:31:02
UAL2392,2022-04-13,02:43:02
DAL1602,2022-04-13,02:44:03
DAL738,2022-04-13,02:49:02
N785MA,2022-04-13,02:53:03
UAL1985,2022-04-13,02:54:02
HAL50,2022-04-13,02:55:03
CLX97A,2022-04-13,02:56:02
QTR8188,2022-04-13,03:02:02
RPA3644,2022-04-13,03:04:02
SWA1063,2022-04-13,03:07:02
DAL2848,2022-04-13,03:11:02
AAL1561,2022-04-13,03:13:02
UAL2628,2022-04-13,03:17:02
AWI3901,2022-04-13,03:22:02
AWI3869,2022-04-13,03:23:02
UPS9795,2022-04-13,03:25:02
SKW4762,2022-04-13,03:26:02
SKW5701,2022-04-13,03:28:02
AWI3915,2022-04-13,03:31:02
DAL1246,2022-04-13,03:34:02
UAL2185,2022-04-13,03:34:02
NKS1488,2022-04-13,03:35:02
UAL1227,2022-04-13,03:37:02
SWA4778,2022-04-13,03:37:02
AAL2618,2022-04-13,03:37:02
SNC1470,2022-04-13,03:44:02
UAL2367,2022-04-13,03:49:02
UAL1230,2022-04-13,03:53:03
AAL789,2022-04-13,03:54:02
N776GM,2022-04-13,03:57:02
DAL2993,2022-04-13,03:58:02
SKW3830,2022-04-13,03:58:02
FDX1702,2022-04-13,03:59:02
N733A,2022-04-13,04:04:02
IRO8569,2022-04-13,04:06:02
ENY3614,2022-04-13,04:08:02
SKW4759,2022-04-13,04:08:02
SKW3578,2022-04-13,04:09:03
AAY1005,2022-04-13,04:09:03
ENY3689,2022-04-13,04:11:02
UAL1615,2022-04-13,04:13:02
EDV5130,2022-04-13,04:16:02
THY6275,2022-04-13,04:18:02
RPA3569,2022-04-13,04:19:02
NJM1850,2022-04-13,04:20:02
UAL1719,2022-04-13,04:22:02
SKW4128,2022-04-13,04:23:03
JBU1006,2022-04-13,04:24:02
SKW3111,2022-04-13,04:24:02
UAL2117,2022-04-13,04:24:02
EDV4840,2022-04-13,04:25:03
PDT6121,2022-04-13,04:26:02
N671EA,2022-04-13,04:26:02
ENY3694,2022-04-13,04:27:02
EDV4926,2022-04-13,04:28:02
RPA4811,2022-04-13,04:28:02
KAP12,2022-04-13,04:28:02
N954GA,2022-04-13,04:28:02
ENY4226,2022-04-13,04:29:02
N44FJ,2022-04-13,04:29:02
ENY4053,2022-04-13,04:30:03
N35CC,2022-04-13,04:30:03
AAL1024,2022-04-13,04:30:03
N173CA,2022-04-13,04:32:02
UAL1801,2022-04-13,04:34:02
