flight,date,time
JBU333,2023-01-16,00:12:03
AXY151H,2023-01-16,00:19:02
FFT623,2023-01-16,00:38:02
BOX413,2023-01-16,00:51:03
CMA411,2023-01-16,01:02:03
JBU98,2023-01-16,01:33:03
BOX417,2023-01-16,01:41:02
JBU2924,2023-01-16,01:53:02
JBU2050,2023-01-16,02:12:02
DAL845,2023-01-16,02:21:02
JBU778,2023-01-16,02:30:02
ASA298,2023-01-16,02:36:02
ASA22,2023-01-16,02:39:02
JBU72,2023-01-16,02:41:02
HAL90,2023-01-16,02:44:02
DAL400,2023-01-16,02:50:03
JBU948,2023-01-16,03:11:02
UAL1786,2023-01-16,03:17:02
JBU124,2023-01-16,03:19:02
AAL2453,2023-01-16,03:20:02
NKS511,2023-01-16,03:26:03
DAL2394,2023-01-16,03:29:02
ROU1722,2023-01-16,03:31:02
ACA794,2023-01-16,03:33:02
AAL276,2023-01-16,03:36:02
HAL50,2023-01-16,03:38:02
AAL2001,2023-01-16,03:39:02
JBU162,2023-01-16,03:41:02
JBU1268,2023-01-16,03:42:02
DAL551,2023-01-16,03:47:02
JBU988,2023-01-16,03:48:02
UAL1221,2023-01-16,03:52:02
UAL2424,2023-01-16,03:53:02
ASA42,2023-01-16,03:55:02
DAL315,2023-01-16,04:03:02
UAL1164,2023-01-16,04:08:03
FDY470,2023-01-16,04:10:03
UAL1853,2023-01-16,04:10:03
JBU2348,2023-01-16,04:10:03
GJS4421,2023-01-16,04:23:02
N1BX,2023-01-16,04:27:02
UAL1943,2023-01-16,04:28:02
AWI3756,2023-01-16,04:34:02
JBU1316,2023-01-16,04:35:03
ROU1704,2023-01-16,04:39:02
N892D,2023-01-16,04:43:02
JBU2974,2023-01-16,04:45:02
ENY3651,2023-01-16,04:46:02
SWA5431,2023-01-16,04:47:02
PDT6008,2023-01-16,04:52:03
JBU34,2023-01-16,04:54:02
ACA128,2023-01-16,04:57:02
ENY3658,2023-01-16,05:01:02
AAL2485,2023-01-16,05:02:02
JAL8006,2023-01-16,05:03:02
AAL442,2023-01-16,05:06:03
ENY3329,2023-01-16,05:08:03
ENY3694,2023-01-16,05:09:02
ENY3512,2023-01-16,05:13:02
DAL2560,2023-01-16,05:14:03
JBU106,2023-01-16,05:14:03
DAL2872,2023-01-16,05:15:02
AAL2265,2023-01-16,05:16:03
EDV4735,2023-01-16,05:17:02
