flight,date,time
N255DV,2021-01-27,00:20:03
SOO3646,2021-01-27,00:30:03
PEG19,2021-01-27,00:34:02
XOJ503,2021-01-27,00:46:02
QTR8188,2021-01-27,00:51:02
UPS1470,2021-01-27,01:01:03
IFL521,2021-01-27,01:02:02
UPS1029,2021-01-27,01:08:03
AZG1282,2021-01-27,01:12:03
AAL4,2021-01-27,01:30:03
PRY08,2021-01-27,01:33:02
N127ZA,2021-01-27,01:43:02
AAL276,2021-01-27,01:58:02
QTR8142,2021-01-27,01:59:03
UPS1126,2021-01-27,02:17:02
DAL300,2021-01-27,02:24:02
UPS1038,2021-01-27,02:29:02
UPS1076,2021-01-27,02:30:02
UPS558,2021-01-27,02:34:03
FDX1076,2021-01-27,02:38:03
UPS1488,2021-01-27,02:42:02
UPS1216,2021-01-27,02:45:02
CLX78R,2021-01-27,02:52:02
HAL50,2021-01-27,02:55:03
FDX1950,2021-01-27,02:57:02
UPS1476,2021-01-27,03:07:02
UPS610,2021-01-27,03:21:02
PAC213,2021-01-27,03:26:02
FDX1536,2021-01-27,03:29:02
FRG1050,2021-01-27,03:32:02
UAL899,2021-01-27,03:45:02
JBU888,2021-01-27,03:49:03
FDX1743,2021-01-27,03:50:02
RAX317,2021-01-27,03:53:03
DAL950,2021-01-27,03:55:03
ACA158,2021-01-27,04:01:02
DAL1791,2021-01-27,04:12:03
AAL1328,2021-01-27,04:14:03
AAL986,2021-01-27,04:18:02
ACA128,2021-01-27,04:21:02
JBU1424,2021-01-27,04:26:03
AAL775,2021-01-27,04:26:03
SNC1470,2021-01-27,04:27:02
RPA4732,2021-01-27,04:27:02
ETH574,2021-01-27,04:33:03
JSL21,2021-01-27,04:33:03
EDV4663,2021-01-27,04:37:02
KFS45,2021-01-27,04:37:02
KII726,2021-01-27,04:42:03
DPJ828,2021-01-27,04:54:03
N251NG,2021-01-27,04:57:02
N219D,2021-01-27,04:59:02
SKW4261,2021-01-27,05:02:03
N8126L,2021-01-27,05:02:03
N926JJ,2021-01-27,05:04:02
DAL1784,2021-01-27,05:06:02
N326EW,2021-01-27,05:08:02
N285SA,2021-01-27,05:10:02
N575DM,2021-01-27,05:12:02
UPS9705,2021-01-27,05:17:02
N95ER,2021-01-27,05:20:03
SWA3317,2021-01-27,05:22:02
ANA110,2021-01-27,05:27:02
FRG1570,2021-01-27,05:29:02
MRA605,2021-01-27,05:30:03
AWI3731,2021-01-27,05:32:02
N157WH,2021-01-27,05:33:03
KAP46,2021-01-27,05:40:02
N538M,2021-01-27,05:42:02
UAL1071,2021-01-27,05:43:03
UAL334,2021-01-27,05:45:02
AWI3748,2021-01-27,05:45:02
N804CV,2021-01-27,05:45:02
N901X,2021-01-27,05:46:02
RPA4951,2021-01-27,05:47:02
UAL2374,2021-01-27,05:50:02
EJA771,2021-01-27,05:51:02
GJS4383,2021-01-27,05:52:02
N312P,2021-01-27,05:53:02
N316VA,2021-01-27,05:53:02
SWA4690,2021-01-27,05:53:02
SWA388,2021-01-27,05:55:02
GJS4407,2021-01-27,05:55:02
AMF1022,2021-01-27,05:57:02
SKW5958,2021-01-27,05:57:02
UAL204,2021-01-27,05:59:02
AMF1690,2021-01-27,06:00:02
GJS4391,2021-01-27,06:02:02
AMF1088,2021-01-27,06:02:02
RPA3479,2021-01-27,06:03:02
ANA102,2021-01-27,06:03:02
N255FP,2021-01-27,06:04:02
SKW3696,2021-01-27,06:05:02
IRO8393,2021-01-27,06:05:02
SKW5311,2021-01-27,06:07:02
KAL093,2021-01-27,06:07:02
FFT535,2021-01-27,06:09:02
EDV4973,2021-01-27,06:09:02
N5152J,2021-01-27,06:12:02
ENY3493,2021-01-27,06:12:02
AMF1694,2021-01-27,06:12:02
IRO8569,2021-01-27,06:12:02
N173CN,2021-01-27,06:14:02
SKW4632,2021-01-27,06:14:02
CTL386,2021-01-27,06:16:02
N157PW,2021-01-27,06:17:02
SKW5750,2021-01-27,06:19:02
