flight,date,time
CPA081,2022-10-09,00:00:03
SVA042,2022-10-09,00:16:02
FDX5213,2022-10-09,00:32:02
UAL522,2022-10-09,00:45:02
KAL284,2022-10-09,00:52:02
BOX415,2022-10-09,00:52:02
AFR6737,2022-10-09,01:00:02
QTR3B,2022-10-09,01:03:02
JBU34,2022-10-09,01:06:02
FDX5021,2022-10-09,01:09:02
GTI8237,2022-10-09,01:16:02
JBU72,2022-10-09,01:25:02
QTR20N,2022-10-09,01:25:02
ASA86,2022-10-09,01:37:02
DAL399,2022-10-09,01:38:02
ASA790,2022-10-09,01:38:02
MLM535,2022-10-09,01:42:02
DAL2418,2022-10-09,01:52:03
FFT2130,2022-10-09,02:02:03
ABB9288,2022-10-09,02:16:03
VJT850,2022-10-09,02:32:02
AAL2001,2022-10-09,02:38:02
AAL276,2022-10-09,02:38:02
DAL1602,2022-10-09,02:44:02
UAL737,2022-10-09,02:46:02
CKS9425,2022-10-09,02:46:02
ROU1850,2022-10-09,02:46:02
ASA188,2022-10-09,02:49:03
LXJ574,2022-10-09,02:49:03
ACA746,2022-10-09,02:49:03
UAL2612,2022-10-09,02:54:02
JBU604,2022-10-09,03:00:03
ROU1854,2022-10-09,03:01:02
HAL50,2022-10-09,03:03:02
ASA76,2022-10-09,03:04:02
SKW4651,2022-10-09,03:12:02
AAL2453,2022-10-09,03:14:02
RPA3645,2022-10-09,03:16:02
DAL2848,2022-10-09,03:19:02
NKS511,2022-10-09,03:29:03
JBU264,2022-10-09,03:30:02
SWA1784,2022-10-09,03:31:03
VPCKA,2022-10-09,03:37:03
AWI3728,2022-10-09,03:38:02
UAL2185,2022-10-09,03:39:02
UAL1943,2022-10-09,03:41:03
SKW5399,2022-10-09,03:42:02
JBU162,2022-10-09,03:43:02
RPA4632,2022-10-09,03:50:02
N870CM,2022-10-09,03:51:02
SWA912,2022-10-09,03:51:02
AAL28,2022-10-09,03:52:03
JBU988,2022-10-09,03:52:03
JBU1816,2022-10-09,03:53:02
TFF903,2022-10-09,03:54:03
QTR8139,2022-10-09,03:59:02
ENY3815,2022-10-09,04:01:16
AWI3773,2022-10-09,04:03:06
N122LJ,2022-10-09,04:03:06
AAL2723,2022-10-09,04:05:02
DAL1740,2022-10-09,04:09:02
AAL2485,2022-10-09,04:10:02
AAL2805,2022-10-09,04:11:02
SKW3108,2022-10-09,04:11:02
EDG48,2022-10-09,04:13:02
QTR8184,2022-10-09,04:18:02
ENY3614,2022-10-09,04:19:03
SWA1331,2022-10-09,04:20:02
UAL1176,2022-10-09,04:26:02
ENY3389,2022-10-09,04:26:02
PAT346,2022-10-09,04:27:02
DAL2925,2022-10-09,04:27:02
UAL2359,2022-10-09,04:28:02
ENY3750,2022-10-09,04:30:02
UAL1666,2022-10-09,04:30:02
AAL2911,2022-10-09,04:31:02
AAL1748,2022-10-09,04:31:02
ENY3437,2022-10-09,04:32:03
DAL2109,2022-10-09,04:33:02
ENY4053,2022-10-09,04:33:02
DAL2071,2022-10-09,04:35:02
ENY3689,2022-10-09,04:36:03
UAL2225,2022-10-09,04:37:02
SWA2380,2022-10-09,04:39:02
AAL1561,2022-10-09,04:40:03
AAL1181,2022-10-09,04:40:03
RPA3641,2022-10-09,04:41:02
SKW4648,2022-10-09,04:42:03
UAL301,2022-10-09,04:43:02
SKW4128,2022-10-09,04:45:02
UAL1071,2022-10-09,04:46:02
UAL769,2022-10-09,04:48:02
SKW3952,2022-10-09,04:49:03
DAL2610,2022-10-09,04:50:02
UAL2008,2022-10-09,04:51:02
SKW5958,2022-10-09,04:53:02
RPA3523,2022-10-09,04:54:02
DAL2192,2022-10-09,04:54:02
SKW3967,2022-10-09,04:54:02
ENY3849,2022-10-09,04:55:02
DAL2094,2022-10-09,04:55:02
JIA5217,2022-10-09,04:55:02
JBU133,2022-10-09,04:55:02
NKS706,2022-10-09,04:56:02
SKW6000,2022-10-09,04:58:02
UAL433,2022-10-09,04:59:03
UAL2684,2022-10-09,04:59:03
DAL1510,2022-10-09,05:00:02
SWA2085,2022-10-09,05:00:02
FFT451,2022-10-09,05:00:02
SKW5447,2022-10-09,05:01:02
DAL1014,2022-10-09,05:02:02
AAL2265,2022-10-09,05:03:02
UAL2661,2022-10-09,05:04:02
UAL2668,2022-10-09,05:04:02
UAL355,2022-10-09,05:07:03
ASA554,2022-10-09,05:09:02
UAL713,2022-10-09,05:09:02
UAL1472,2022-10-09,05:10:02
UAL1719,2022-10-09,05:10:02
AAL76,2022-10-09,05:11:02
AWI3797,2022-10-09,05:13:02
UAL1815,2022-10-09,05:13:02
N8233C,2022-10-09,05:14:02
PXG690,2022-10-09,05:14:02
AAY552,2022-10-09,05:15:02
EDV4915,2022-10-09,05:16:02
AAL2919,2022-10-09,05:20:03
N67PA,2022-10-09,05:22:03
DAL2586,2022-10-09,05:23:02
FFT623,2022-10-09,05:24:02
AWI3856,2022-10-09,05:24:02
SKW3718,2022-10-09,05:25:02
RPA5663,2022-10-09,05:25:02
EDV4877,2022-10-09,05:26:02
JBU877,2022-10-09,05:27:02
AAL1487,2022-10-09,05:27:02
EDV5497,2022-10-09,05:29:02
SKW4132,2022-10-09,05:31:02
EDV4786,2022-10-09,05:32:02
CFG4508,2022-10-09,05:34:02
RPA3644,2022-10-09,05:35:02
DAL2480,2022-10-09,05:35:02
JZA716,2022-10-09,05:36:02
UAL1558,2022-10-09,05:39:03
ANA110,2022-10-09,05:39:03
N212VZ,2022-10-09,05:39:03
SKW3017,2022-10-09,05:42:02
JBU418,2022-10-09,05:43:02
NJM959,2022-10-09,05:45:02
N4TL,2022-10-09,05:45:02
DAL2093,2022-10-09,05:46:02
AWI3766,2022-10-09,05:47:03
DAL1367,2022-10-09,05:48:02
N66845,2022-10-09,05:49:03
SWA155,2022-10-09,05:49:03
SCX251,2022-10-09,05:50:02
SKW5319,2022-10-09,05:50:02
ETD145,2022-10-09,05:51:02
DAL2271,2022-10-09,05:52:02
SKW5235,2022-10-09,05:54:02
DAL2474,2022-10-09,05:57:02
SCX233,2022-10-09,05:59:03
JZA901,2022-10-09,06:00:02
DAL2855,2022-10-09,06:01:03
NJM250,2022-10-09,06:01:03
UAL247,2022-10-09,06:01:03
SKW3971,2022-10-09,06:02:02
UAL597,2022-10-09,06:02:02
DAL2675,2022-10-09,06:02:02
NJM979,2022-10-09,06:03:03
SKW3934,2022-10-09,06:04:02
AWI3809,2022-10-09,06:05:03
GTI4776,2022-10-09,06:05:03
SKW3922,2022-10-09,06:06:02
DAL2601,2022-10-09,06:06:02
DAL2442,2022-10-09,06:07:03
GAJ834,2022-10-09,06:07:03
RPA4574,2022-10-09,06:07:03
ASA1,2022-10-09,06:10:02
DAL934,2022-10-09,06:10:02
SKW3700,2022-10-09,06:10:02
RPA5841,2022-10-09,06:11:02
JBU2229,2022-10-09,06:11:02
DAL1251,2022-10-09,06:11:02
N78PE,2022-10-09,06:11:02
DAL94,2022-10-09,06:12:02
UAL2302,2022-10-09,06:12:02
N408PC,2022-10-09,06:13:02
EDV4751,2022-10-09,06:14:02
N85ER,2022-10-09,06:15:02
UAL1793,2022-10-09,06:17:02
JBU2577,2022-10-09,06:17:02
EDV5426,2022-10-09,06:18:02
UAL2364,2022-10-09,06:19:02
UAL482,2022-10-09,06:21:02
UAL2624,2022-10-09,06:21:02
SWA1759,2022-10-09,06:21:02
N858AC,2022-10-09,06:21:02
N414EG,2022-10-09,06:22:02
RPA5715,2022-10-09,06:22:02
DAL1680,2022-10-09,06:23:03
N961TE,2022-10-09,06:23:03
DAL804,2022-10-09,06:24:02
DAL2187,2022-10-09,06:25:03
AAL660,2022-10-09,06:25:03
JBU1833,2022-10-09,06:25:03
UAL647,2022-10-09,06:26:02
UAL1964,2022-10-09,06:28:02
DAL158,2022-10-09,06:28:02
DAL810,2022-10-09,06:29:02
EDV4801,2022-10-09,06:30:03
DAL902,2022-10-09,06:30:03
UAL364,2022-10-09,06:31:02
JBU2157,2022-10-09,06:32:03
UAL2292,2022-10-09,06:32:03
DAL1446,2022-10-09,06:33:02
AAL360,2022-10-09,06:34:02
UAL1511,2022-10-09,06:36:02
N136MV,2022-10-09,06:36:02
JBU1105,2022-10-09,06:37:02
ASH6035,2022-10-09,06:40:02
SKW4923,2022-10-09,06:41:02
LXJ331,2022-10-09,06:43:02
EDV4913,2022-10-09,06:43:02
ENY3573,2022-10-09,06:43:02
N65ST,2022-10-09,06:44:02
ACA787,2022-10-09,06:44:02
N2274L,2022-10-09,06:44:02
SWA2461,2022-10-09,06:44:02
DAL446,2022-10-09,06:44:02
SKW208A,2022-10-09,06:45:03
N901CR,2022-10-09,06:46:02
NJM455,2022-10-09,06:46:02
DAL742,2022-10-09,06:47:03
NKT21,2022-10-09,06:47:03
NJM998,2022-10-09,06:48:02
DAL346,2022-10-09,06:49:03
N42PJ,2022-10-09,06:53:03
JZA865,2022-10-09,06:54:02
LXJ586,2022-10-09,06:56:02
AAL698,2022-10-09,06:56:02
UAL423,2022-10-09,06:58:02
NJM70,2022-10-09,06:59:03
N2DP,2022-10-09,07:00:02
ACA1037,2022-10-09,07:00:02
DAL2172,2022-10-09,07:04:02
N7303X,2022-10-09,07:04:02
PDU62,2022-10-09,07:05:02
EDV5089,2022-10-09,07:05:02
N122PW,2022-10-09,07:05:02
ACA1093,2022-10-09,07:06:02
N963U,2022-10-09,07:06:02
EJA516,2022-10-09,07:08:02
ENY3604,2022-10-09,07:08:02
PDU63,2022-10-09,07:09:02
NCR836,2022-10-09,07:10:02
AAL99,2022-10-09,07:11:02
MLN601,2022-10-09,07:11:02
FFT727,2022-10-09,07:11:02
PDU57,2022-10-09,07:13:03
CMB501,2022-10-09,07:13:03
AAL1287,2022-10-09,07:13:03
PDU56,2022-10-09,07:14:02
DAL2571,2022-10-09,07:14:02
N9121X,2022-10-09,07:14:02
DAL1737,2022-10-09,07:17:03
N34133,2022-10-09,07:18:02
N361KA,2022-10-09,07:20:02
UAL311,2022-10-09,07:21:02
RPA4834,2022-10-09,07:21:02
N201UB,2022-10-09,07:23:02
FDY472,2022-10-09,07:24:02
N119BG,2022-10-09,07:24:02
N169LG,2022-10-09,07:24:02
AAL90,2022-10-09,07:25:02
ROU1851,2022-10-09,07:26:02
N30860,2022-10-09,07:28:02
JZA961,2022-10-09,07:29:03
UAL623,2022-10-09,07:30:02
AWI3762,2022-10-09,07:35:02
UAL2394,2022-10-09,07:35:02
AAL179,2022-10-09,07:36:02
ROU1855,2022-10-09,07:37:03
PDU64,2022-10-09,07:37:03
RJE156,2022-10-09,07:38:02
CNS119,2022-10-09,07:38:02
ENY3600,2022-10-09,07:38:02
DOW974,2022-10-09,07:40:02
N739UF,2022-10-09,07:40:02
N15007,2022-10-09,07:41:03
DAL2663,2022-10-09,07:41:03
DAL2213,2022-10-09,07:44:02
WJA1116,2022-10-09,07:46:03
JZA905,2022-10-09,07:47:02
JBU680,2022-10-09,07:48:02
UAL1971,2022-10-09,07:49:02
SIY916,2022-10-09,07:49:02
N686CB,2022-10-09,07:49:02
AAL2819,2022-10-09,07:50:02
JBU619,2022-10-09,07:50:02
EJM800,2022-10-09,07:52:02
N306SH,2022-10-09,07:53:02
AAL1239,2022-10-09,07:54:02
DAL871,2022-10-09,07:54:02
ROU1733,2022-10-09,07:54:02
SKW4118,2022-10-09,07:55:02
ACA789,2022-10-09,07:57:02
N5028S,2022-10-09,07:58:02
DAL1237,2022-10-09,07:59:02
ASA136,2022-10-09,08:00:03
SKW3546,2022-10-09,08:01:03
ENY3953,2022-10-09,08:03:02
SWA1811,2022-10-09,08:05:02
SKW4099,2022-10-09,08:05:02
AAL2816,2022-10-09,08:06:02
ENY3564,2022-10-09,08:08:02
ROU1837,2022-10-09,08:09:02
N525VP,2022-10-09,08:11:02
SKW3905,2022-10-09,08:11:02
AAL2991,2022-10-09,08:13:02
SYB046,2022-10-09,08:14:02
EDV5212,2022-10-09,08:15:02
AAL51,2022-10-09,08:15:02
FFT2035,2022-10-09,08:16:02
RPA3406,2022-10-09,08:17:02
JZA917,2022-10-09,08:17:02
N990H,2022-10-09,08:18:02
AAL592,2022-10-09,08:18:02
UAL945,2022-10-09,08:18:02
AAL1194,2022-10-09,08:18:02
ACA737,2022-10-09,08:20:02
N9101Q,2022-10-09,08:20:02
N5CK,2022-10-09,08:20:02
AAL2270,2022-10-09,08:21:02
ENY3609,2022-10-09,08:22:02
XOJ351,2022-10-09,08:22:02
N301KA,2022-10-09,08:24:02
N334BG,2022-10-09,08:26:02
AAL209,2022-10-09,08:26:02
ENY3606,2022-10-09,08:27:03
N447TR,2022-10-09,08:28:02
JZA902,2022-10-09,08:29:03
N160SF,2022-10-09,08:30:02
UAL267,2022-10-09,08:31:02
SWA2972,2022-10-09,08:32:02
WJA1100,2022-10-09,08:34:03
JIA5165,2022-10-09,08:34:03
N645B,2022-10-09,08:36:02
RPA5832,2022-10-09,08:36:02
SKW4808,2022-10-09,08:36:02
N980CC,2022-10-09,08:37:03
HAL51,2022-10-09,08:39:03
N1UC,2022-10-09,08:39:03
N9725C,2022-10-09,08:40:02
UAL1878,2022-10-09,08:41:02
N95BD,2022-10-09,08:43:02
SKW5371,2022-10-09,08:45:02
N96PZ,2022-10-09,08:46:02
UAL391,2022-10-09,08:46:02
SVL6,2022-10-09,08:46:02
AWI3788,2022-10-09,08:47:02
BCS370,2022-10-09,08:47:02
SCX194,2022-10-09,08:47:02
EDV5034,2022-10-09,08:50:02
FFT1075,2022-10-09,08:51:02
SKW4749,2022-10-09,08:53:02
JBU287,2022-10-09,08:53:02
EJA648,2022-10-09,08:53:02
AWI3786,2022-10-09,08:54:02
FTH106,2022-10-09,08:56:02
N940CC,2022-10-09,08:57:02
N79PG,2022-10-09,08:57:02
N284HS,2022-10-09,08:59:02
UAL1796,2022-10-09,09:00:02
AAL71,2022-10-09,09:01:03
UAL260,2022-10-09,09:03:03
AAL408P,2022-10-09,09:04:02
EDV5087,2022-10-09,09:05:03
FRG9506,2022-10-09,09:05:03
N3069Y,2022-10-09,09:08:02
AWI3910,2022-10-09,09:11:02
SKW4014,2022-10-09,09:11:02
N928NG,2022-10-09,09:11:02
ENY3694,2022-10-09,09:12:02
EDV4680,2022-10-09,09:14:03
SKW5236,2022-10-09,09:14:03
N300LJ,2022-10-09,09:15:02
N310BJ,2022-10-09,09:16:03
UAL1904,2022-10-09,09:17:02
JIA5416,2022-10-09,09:18:03
N773SP,2022-10-09,09:18:03
JBU906,2022-10-09,09:19:02
N5UM,2022-10-09,09:22:02
ENY3442,2022-10-09,09:22:02
N218TG,2022-10-09,09:22:02
N265K,2022-10-09,09:23:02
UAL2374,2022-10-09,09:23:02
UAL2631,2022-10-09,09:25:02
EJA552,2022-10-09,09:26:02
DAL1105,2022-10-09,09:27:02
LXJ419,2022-10-09,09:27:02
RPA5684,2022-10-09,09:28:02
DAL983,2022-10-09,09:28:02
EJA782,2022-10-09,09:29:02
DAL2672,2022-10-09,09:30:02
JBU224,2022-10-09,09:30:02
UAL1525,2022-10-09,09:31:02
AAL41,2022-10-09,09:32:02
AAL21,2022-10-09,09:32:02
JBU33,2022-10-09,09:33:02
JZA916,2022-10-09,09:37:02
WDW251,2022-10-09,09:37:02
UAL908,2022-10-09,09:39:03
EDV5228,2022-10-09,09:39:03
N2419L,2022-10-09,09:40:02
DAL2731,2022-10-09,09:41:02
DAL843,2022-10-09,09:42:03
UAL566,2022-10-09,09:43:02
N116VP,2022-10-09,09:43:02
N1KD,2022-10-09,09:43:02
SKW3691,2022-10-09,09:43:02
UAL677,2022-10-09,09:43:02
AAL234,2022-10-09,09:43:02
CLX6687,2022-10-09,09:43:02
DAL1159,2022-10-09,09:44:03
SKW5489,2022-10-09,09:45:02
SAS945,2022-10-09,09:46:03
DAL1343,2022-10-09,09:46:03
JBU1942,2022-10-09,09:48:02
EJA693,2022-10-09,09:49:02
JBU1774,2022-10-09,09:50:02
EDV4844,2022-10-09,09:50:02
GAJ858,2022-10-09,09:51:02
DAL830,2022-10-09,09:52:02
DAL1083,2022-10-09,09:52:02
TWY95,2022-10-09,09:53:02
JZA906,2022-10-09,09:55:02
UAL458,2022-10-09,09:55:02
N538BH,2022-10-09,09:56:02
RPA4757,2022-10-09,09:57:02
SKW4064,2022-10-09,09:57:02
VJT904,2022-10-09,09:57:02
RPA3451,2022-10-09,09:57:02
DAL1483,2022-10-09,09:59:03
N829JC,2022-10-09,09:59:03
AAL445,2022-10-09,10:00:02
UAL12,2022-10-09,10:00:02
DAL561,2022-10-09,10:00:02
ROU1859,2022-10-09,10:01:02
LXJ556,2022-10-09,10:02:02
EJA530,2022-10-09,10:03:02
JBU719,2022-10-09,10:03:02
UAL973,2022-10-09,10:03:02
DAL794,2022-10-09,10:04:02
N19767,2022-10-09,10:04:02
N236LX,2022-10-09,10:05:02
DAL275,2022-10-09,10:07:02
DAL1626,2022-10-09,10:07:02
UAL986,2022-10-09,10:08:03
N410SK,2022-10-09,10:08:03
DAL337,2022-10-09,10:08:03
