flight,date,time
N341P,2020-05-31,00:00:03
N267AM,2020-05-31,00:00:03
AAL782,2020-05-31,00:00:03
N620FB,2020-05-31,00:00:03
N977MS,2020-05-31,00:00:03
N507MP,2020-05-31,00:02:03
AAY9300,2020-05-31,00:04:02
AAL2054,2020-05-31,00:11:03
N303JD,2020-05-31,00:20:03
N125HD,2020-05-31,00:28:03
N628MC,2020-05-31,00:29:02
DAL1110,2020-05-31,00:33:03
AAL340,2020-05-31,00:35:03
N357FB,2020-05-31,00:40:02
N353FB,2020-05-31,00:50:03
N62GA,2020-05-31,00:52:02
AAL74,2020-05-31,01:03:02
AAL599,2020-05-31,01:12:02
GTI3732,2020-05-31,01:25:02
ATN3204,2020-05-31,01:26:03
GTI3707,2020-05-31,01:39:02
UAL1057,2020-05-31,01:44:03
UAL1049,2020-05-31,01:49:02
N109FB,2020-05-31,02:06:02
N973AE,2020-05-31,02:06:02
UAL2376,2020-05-31,02:24:03
N808LF,2020-05-31,02:26:02
CFS7986,2020-05-31,02:35:02
UPS865,2020-05-31,02:48:02
N351FB,2020-05-31,02:54:03
SKW3011,2020-05-31,03:22:02
FDX578,2020-05-31,03:23:02
UPS859,2020-05-31,03:55:02
FDX904,2020-05-31,03:58:02
OXF461,2020-05-31,04:19:02
ATN3209,2020-05-31,04:20:02
ABX3109,2020-05-31,04:28:02
N109LN,2020-05-31,04:33:02
ATN3205,2020-05-31,04:35:02
FDX820,2020-05-31,04:38:02
ATN3450,2020-05-31,04:40:02
UP32,2020-05-31,04:50:02
N287WM,2020-05-31,04:56:02
FDX611,2020-05-31,04:57:02
FDX467,2020-05-31,05:06:02
SKW3172,2020-05-31,05:07:03
AAL698,2020-05-31,05:21:02
N65453,2020-05-31,05:27:02
OXF1250,2020-05-31,05:31:02
JTL986,2020-05-31,05:32:03
N108ND,2020-05-31,05:34:02
FDX486,2020-05-31,05:39:02
SJA19,2020-05-31,05:42:02
SKW3175,2020-05-31,05:44:02
OXF1580,2020-05-31,05:45:02
N610Q,2020-05-31,05:46:02
FDX428,2020-05-31,05:48:02
N9530Y,2020-05-31,05:48:02
N5273U,2020-05-31,05:50:02
OXF165,2020-05-31,05:51:03
N1738S,2020-05-31,05:53:02
SWQ1914,2020-05-31,05:53:02
N5356P,2020-05-31,05:55:02
N928MM,2020-05-31,05:56:02
FDX606,2020-05-31,05:56:02
N22904,2020-05-31,05:57:03
AAY569,2020-05-31,05:59:03
SKW3205,2020-05-31,06:01:03
N1079D,2020-05-31,06:01:03
