flight,date,time
UPS1075,2024-02-27,00:14:02
UPS1125,2024-02-27,00:25:02
THY190,2024-02-27,00:35:02
UAL262,2024-02-27,00:57:03
DAL2672,2024-02-27,00:57:03
N352PJ,2024-02-27,01:15:03
JUS834,2024-02-27,01:32:02
AFR6732,2024-02-27,02:07:02
JBU334,2024-02-27,02:55:02
N247WE,2024-02-27,03:11:02
HAL90,2024-02-27,04:18:03
DAL541,2024-02-27,04:20:03
ASA22,2024-02-27,04:25:02
UPS1038,2024-02-27,04:25:02
CPA844,2024-02-27,04:26:03
JBU394,2024-02-27,04:38:03
JBU458,2024-02-27,04:47:02
OAE582,2024-02-27,04:53:03
FLE2477,2024-02-27,04:54:02
THY182,2024-02-27,05:03:03
UAL3864,2024-02-27,05:04:02
UAL498,2024-02-27,05:15:02
AAL2760,2024-02-27,05:18:03
FRG1690,2024-02-27,05:24:02
JBU80,2024-02-27,05:24:02
AFR6733,2024-02-27,05:29:02
UAL2110,2024-02-27,05:30:02
DAL489,2024-02-27,05:31:02
DAL437,2024-02-27,05:33:02
UAL341,2024-02-27,05:35:02
N2618K,2024-02-27,05:42:02
HAL50,2024-02-27,05:49:02
FLE1676,2024-02-27,05:49:02
JBU264,2024-02-27,05:49:02
DAL969,2024-02-27,06:04:02
JBU123,2024-02-27,06:31:03
FDX2,2024-02-27,06:32:02
JBU162,2024-02-27,06:32:02
N970SE,2024-02-27,06:43:02
UAL2153,2024-02-27,06:45:02
N892D,2024-02-27,06:46:02
FDY470,2024-02-27,06:49:02
DAL1536,2024-02-27,07:08:02
AAL1536,2024-02-27,07:19:02
DAL2103,2024-02-27,07:21:03
JBU133,2024-02-27,07:22:02
MRA605,2024-02-27,07:24:02
UAL2275,2024-02-27,07:24:02
JBU1373,2024-02-27,07:26:02
UAL2218,2024-02-27,07:27:03
DAL2872,2024-02-27,07:29:02
SKW3898,2024-02-27,07:29:02
UAL1010,2024-02-27,07:30:02
UAL1387,2024-02-27,07:30:02
DAL158,2024-02-27,07:30:02
RPA3529,2024-02-27,07:30:02
DAL1193,2024-02-27,07:31:02
AAL1379,2024-02-27,07:32:02
AWI6020,2024-02-27,07:33:02
UAL2429,2024-02-27,07:34:02
SWA581,2024-02-27,07:36:02
JBU411,2024-02-27,07:36:02
UAL2099,2024-02-27,07:36:02
SKW4714,2024-02-27,07:37:02
UAL754,2024-02-27,07:37:02
AAL1282,2024-02-27,07:40:02
RPA5649,2024-02-27,07:41:02
UAL373,2024-02-27,07:41:02
DAL721,2024-02-27,07:41:02
DAL1633,2024-02-27,07:42:02
DAL1357,2024-02-27,07:42:02
UAL567,2024-02-27,07:43:02
UAL267,2024-02-27,07:43:02
DAL1641,2024-02-27,07:43:02
SWA1975,2024-02-27,07:44:02
DAL312,2024-02-27,07:44:02
UAL2225,2024-02-27,07:48:02
DAL2335,2024-02-27,07:48:02
DAL892,2024-02-27,07:49:02
DAL2177,2024-02-27,07:50:02
UAL2483,2024-02-27,07:50:02
UAL2063,2024-02-27,07:50:02
RPA3597,2024-02-27,07:50:02
UAL2684,2024-02-27,07:51:03
N285PH,2024-02-27,07:52:02
DAL2688,2024-02-27,07:52:02
UAL2389,2024-02-27,07:53:03
NSH51,2024-02-27,07:54:02
N328BT,2024-02-27,07:55:03
UAL301,2024-02-27,07:56:03
AAL2315,2024-02-27,07:57:02
UAL1533,2024-02-27,07:58:03
VJA538,2024-02-27,07:58:03
SKW4110,2024-02-27,07:59:02
FDX651,2024-02-27,08:00:03
RPA4313,2024-02-27,08:00:03
RPA3640,2024-02-27,08:06:02
SKW5473,2024-02-27,08:08:02
TFF988,2024-02-27,08:08:02
EDV5414,2024-02-27,08:09:02
ENY4141,2024-02-27,08:10:02
ASA351,2024-02-27,08:10:02
SKW3928,2024-02-27,08:11:02
DAL1176,2024-02-27,08:13:02
RPA5595,2024-02-27,08:13:02
NJM250,2024-02-27,08:15:02
SKW3650,2024-02-27,08:15:02
N65CC,2024-02-27,08:15:02
SWA1473,2024-02-27,08:15:02
N8426G,2024-02-27,08:19:02
AAL543,2024-02-27,08:19:02
UAL1626,2024-02-27,08:19:02
RAX117,2024-02-27,08:20:02
ETH574,2024-02-27,08:21:02
JBU723,2024-02-27,08:26:03
NKS2322,2024-02-27,08:26:03
DAL1046,2024-02-27,08:27:02
SWA3367,2024-02-27,08:27:02
SWA2960,2024-02-27,08:30:03
AAL1509,2024-02-27,08:32:03
SKW3649,2024-02-27,08:33:02
SWA2169,2024-02-27,08:34:03
SWA127,2024-02-27,08:35:02
JBU72,2024-02-27,08:37:02
UPS2019,2024-02-27,08:38:02
ENY3496,2024-02-27,08:39:02
SKW3984,2024-02-27,08:39:02
AAL2601,2024-02-27,08:40:02
SWA3091,2024-02-27,08:42:02
AAL2137,2024-02-27,08:42:02
AAL1,2024-02-27,08:42:02
KAP610,2024-02-27,08:44:02
UAL2381,2024-02-27,08:44:02
ENY3821,2024-02-27,08:44:02
DAL1491,2024-02-27,08:45:02
DAL1645,2024-02-27,08:47:02
UAL423,2024-02-27,08:49:02
UAL1307,2024-02-27,08:50:03
DAL1717,2024-02-27,08:50:03
JBU189,2024-02-27,08:50:03
DAL669,2024-02-27,08:51:02
ETD93C,2024-02-27,08:51:02
SKW5450,2024-02-27,08:52:03
PDT5698,2024-02-27,08:52:03
JZA958,2024-02-27,08:54:03
UAL2383,2024-02-27,08:55:02
DAL1064,2024-02-27,08:55:02
DAL1637,2024-02-27,08:55:02
ENY3834,2024-02-27,08:56:02
ENY3314,2024-02-27,08:56:02
DAL2110,2024-02-27,08:56:02
UAL750,2024-02-27,08:57:02
DAL1493,2024-02-27,08:57:02
DAL2826,2024-02-27,08:58:02
ENY4134,2024-02-27,08:58:02
DAL383,2024-02-27,08:59:02
UAL1292,2024-02-27,09:00:03
AAL392,2024-02-27,09:00:03
DAL1207,2024-02-27,09:01:03
ACA501,2024-02-27,09:01:03
LXJ504,2024-02-27,09:02:02
EJA659,2024-02-27,09:05:02
UAL1690,2024-02-27,09:05:02
SKW4109,2024-02-27,09:07:02
NKS440,2024-02-27,09:07:02
N255DV,2024-02-27,09:12:02
JBU679,2024-02-27,09:12:02
AAL459,2024-02-27,09:13:03
EJA793,2024-02-27,09:13:03
UAL2604,2024-02-27,09:14:02
UAL621,2024-02-27,09:18:02
N907TF,2024-02-27,09:20:02
AAL2455,2024-02-27,09:21:02
RPA3448,2024-02-27,09:21:02
LXJ397,2024-02-27,09:21:02
SWA2498,2024-02-27,09:22:02
UAL2292,2024-02-27,09:24:02
DAL795,2024-02-27,09:25:02
UAL364,2024-02-27,09:26:02
UAL597,2024-02-27,09:26:02
SKW3657,2024-02-27,09:27:03
EDV4979,2024-02-27,09:28:02
DAL386,2024-02-27,09:28:02
ASA1,2024-02-27,09:29:03
N49HT,2024-02-27,09:32:02
UAL2390,2024-02-27,09:33:02
JBU311,2024-02-27,09:34:02
DAL533,2024-02-27,09:35:02
DAL355,2024-02-27,09:36:02
UAL1558,2024-02-27,09:37:02
FDX3806,2024-02-27,09:37:02
DAL2141,2024-02-27,09:38:02
UAL647,2024-02-27,09:39:02
SKW3765,2024-02-27,09:39:02
UAL1366,2024-02-27,09:39:02
UAL1788,2024-02-27,09:40:02
DAL532,2024-02-27,09:40:02
JBU2023,2024-02-27,09:41:03
EDV5114,2024-02-27,09:42:02
ANA102,2024-02-27,09:43:03
FLC69,2024-02-27,09:45:03
AWI6001,2024-02-27,09:46:02
JBU619,2024-02-27,09:48:02
ROU1735,2024-02-27,09:48:02
UAL1359,2024-02-27,09:49:03
DAL499,2024-02-27,09:49:03
EJA754,2024-02-27,09:51:02
N650PT,2024-02-27,09:54:03
UAL1633,2024-02-27,09:57:02
DAL450,2024-02-27,09:57:02
EDV5527,2024-02-27,10:00:03
DAL899,2024-02-27,10:02:02
SKW3899,2024-02-27,10:09:03
N651CC,2024-02-27,10:09:03
SKW5475,2024-02-27,10:09:03
N5293J,2024-02-27,10:11:02
UAL608,2024-02-27,10:13:02
JAL6,2024-02-27,10:16:02
AAL2019,2024-02-27,10:18:02
JBU387,2024-02-27,10:18:02
