flight,date,time
DAL27,2024-02-25,00:56:03
ACA7045,2024-02-25,01:12:02
N911VM,2024-02-25,01:22:02
AMX008,2024-02-25,01:38:02
NCA159,2024-02-25,02:20:03
UAE9394,2024-02-25,02:38:02
QTR8102,2024-02-25,02:52:02
GTI8237,2024-02-25,03:08:03
THY6061,2024-02-25,03:09:02
JBU394,2024-02-25,03:16:02
CLX38P,2024-02-25,03:29:02
DAL541,2024-02-25,03:59:02
PHX303,2024-02-25,04:00:03
UAL649,2024-02-25,04:01:02
ICV93PK,2024-02-25,04:04:02
CPA844,2024-02-25,04:11:02
ASA22,2024-02-25,04:12:03
JBU1216,2024-02-25,04:17:03
DAL343,2024-02-25,04:23:02
JBU72,2024-02-25,04:27:03
DAL486,2024-02-25,04:30:02
AAL276,2024-02-25,04:39:02
DAL407,2024-02-25,04:42:02
N387LS,2024-02-25,04:46:03
UAL1709,2024-02-25,04:50:02
DAL489,2024-02-25,04:53:03
JBU80,2024-02-25,05:02:02
RAX007,2024-02-25,05:03:02
DAL552,2024-02-25,05:06:02
UAL498,2024-02-25,05:07:02
AAL2760,2024-02-25,05:07:02
UAL2106,2024-02-25,05:13:03
JBU492,2024-02-25,05:15:03
TWY818,2024-02-25,05:16:02
NKS439,2024-02-25,05:17:02
ACA1280,2024-02-25,05:18:03
DAL437,2024-02-25,05:24:02
UAL341,2024-02-25,05:47:02
DAL1732,2024-02-25,05:47:02
UAL444,2024-02-25,05:48:03
JBU778,2024-02-25,05:58:02
WJA726,2024-02-25,05:58:02
UAL1164,2024-02-25,05:59:02
AFR6736,2024-02-25,06:00:02
JBU162,2024-02-25,06:01:03
JBU264,2024-02-25,06:03:02
UAL1665,2024-02-25,06:05:02
ACA156,2024-02-25,06:09:03
N1BX,2024-02-25,06:10:02
SKW4754,2024-02-25,06:22:02
ACA746,2024-02-25,06:23:02
JBU1724,2024-02-25,06:23:02
DAL1244,2024-02-25,06:31:03
AAL2315,2024-02-25,06:35:02
NJM475,2024-02-25,06:43:02
AAY567,2024-02-25,06:43:02
ACA126,2024-02-25,06:44:02
UAL549,2024-02-25,06:46:03
N900ER,2024-02-25,06:54:02
FDX192,2024-02-25,06:54:02
CAL5312,2024-02-25,07:04:03
DAL1536,2024-02-25,07:05:02
AAL1561,2024-02-25,07:13:02
SKW4714,2024-02-25,07:15:02
UAL2218,2024-02-25,07:18:02
AWI6180,2024-02-25,07:18:02
AAL1536,2024-02-25,07:19:02
JTL15,2024-02-25,07:19:02
UAL2275,2024-02-25,07:20:03
UAL2483,2024-02-25,07:25:02
ENY3834,2024-02-25,07:25:02
DAL1193,2024-02-25,07:25:02
UAL1010,2024-02-25,07:34:02
