flight,date,time
DAL1217,2020-07-22,00:00:03
DAL3130,2020-07-22,00:00:03
ASI221,2020-07-22,00:00:03
OXF1460,2020-07-22,00:02:02
ASI633,2020-07-22,00:04:02
ASI7059,2020-07-22,00:07:02
N1076K,2020-07-22,00:10:02
OXF176,2020-07-22,00:11:02
N311VM,2020-07-22,00:18:02
AAL340,2020-07-22,00:40:02
N266RD,2020-07-22,00:52:02
NKS972,2020-07-22,00:58:02
N507GA,2020-07-22,01:01:03
ATN3591,2020-07-22,01:16:02
ATN3204,2020-07-22,01:34:02
GTI3707,2020-07-22,01:34:02
AAL1061,2020-07-22,01:47:02
CTA306,2020-07-22,02:03:03
AAL2424,2020-07-22,02:09:03
FFT1274,2020-07-22,03:07:02
N355CF,2020-07-22,03:09:02
UPS930,2020-07-22,03:13:02
UAL1766,2020-07-22,03:16:03
FDX1151,2020-07-22,03:22:02
N407NA,2020-07-22,03:39:03
UPS860,2020-07-22,03:40:02
UPS850,2020-07-22,03:42:02
N911AZ,2020-07-22,03:53:03
UPS858,2020-07-22,03:54:02
UPS888,2020-07-22,03:54:02
N242LM,2020-07-22,03:58:03
SIY899,2020-07-22,04:01:03
CXB772,2020-07-22,04:01:03
UPS856,2020-07-22,04:03:03
FDX1865,2020-07-22,04:03:03
UPS922,2020-07-22,04:05:03
N808LF,2020-07-22,04:17:02
N602AC,2020-07-22,04:22:02
AAL102,2020-07-22,04:28:03
FDX1748,2020-07-22,04:36:02
N420GA,2020-07-22,04:50:02
N248PH,2020-07-22,04:56:03
N150NE,2020-07-22,05:04:03
AAL832,2020-07-22,05:08:03
KDX425,2020-07-22,05:15:03
AAL1732,2020-07-22,05:16:02
N628TS,2020-07-22,05:18:02
N1760T,2020-07-22,05:19:02
ATN3271,2020-07-22,05:26:02
AAL2765,2020-07-22,05:29:02
N837SC,2020-07-22,05:29:02
FDX1422,2020-07-22,05:29:02
DZR341,2020-07-22,05:36:02
N4022W,2020-07-22,05:37:03
FDX606,2020-07-22,05:39:03
N5750K,2020-07-22,05:41:03
UPS2865,2020-07-22,05:41:03
N74563,2020-07-22,05:46:02
N981TL,2020-07-22,05:47:03
UPS2859,2020-07-22,05:47:03
N271SM,2020-07-22,05:48:02
UPS9716,2020-07-22,05:50:02
FDX1403,2020-07-22,05:51:02
N545KA,2020-07-22,05:52:02
SWQ1914,2020-07-22,05:57:03
N60372,2020-07-22,05:58:02
EJA687,2020-07-22,05:59:02
N2457S,2020-07-22,06:03:02
FDX428,2020-07-22,06:04:02
SWA2031,2020-07-22,06:06:03
N65501,2020-07-22,06:07:02
NKS867,2020-07-22,06:08:03
DAL786,2020-07-22,06:09:02
ABX3125,2020-07-22,06:09:02
N6510Y,2020-07-22,06:10:03
AAY607,2020-07-22,06:10:03
GAJ874,2020-07-22,06:10:03
N502RP,2020-07-22,06:11:02
FFT750,2020-07-22,06:14:03
N14053,2020-07-22,06:15:02
GTI3715,2020-07-22,06:16:02
N722RV,2020-07-22,06:17:02
FDX3611,2020-07-22,06:17:02
N863CB,2020-07-22,06:17:02
N359FB,2020-07-22,06:20:02
SWA463,2020-07-22,06:21:03
N6950C,2020-07-22,06:21:03
FDX841,2020-07-22,06:21:03
N731JP,2020-07-22,06:21:03
SWA439,2020-07-22,06:22:02
FDX451,2020-07-22,06:22:02
N753SC,2020-07-22,06:23:03
OXF101,2020-07-22,06:24:02
SWA1406,2020-07-22,06:24:02
N70PF,2020-07-22,06:25:03
UPS2685,2020-07-22,06:25:03
N912AG,2020-07-22,06:27:02
N776SC,2020-07-22,06:28:02
FDX3808,2020-07-22,06:28:02
DAL2580,2020-07-22,06:28:02
N1754T,2020-07-22,06:29:02
ASI806,2020-07-22,06:30:02
HGT3314,2020-07-22,06:30:02
OXF112,2020-07-22,06:30:02
OXF472,2020-07-22,06:30:02
AAY601,2020-07-22,06:30:02
N2464D,2020-07-22,06:30:02
N708LS,2020-07-22,06:30:02
N24350,2020-07-22,06:31:02
N21329,2020-07-22,06:31:02
N737JJ,2020-07-22,06:31:02
GTI3742,2020-07-22,06:31:02
N4401E,2020-07-22,06:31:02
N212UT,2020-07-22,06:31:02
