flight,date,time
N269JR,2020-02-18,00:00:03
AAL515,2020-02-18,00:00:03
FFT2966,2020-02-18,00:00:03
AAL221,2020-02-18,00:00:03
N510FR,2020-02-18,00:00:03
UAL483,2020-02-18,00:00:03
DAL726,2020-02-18,00:00:03
NKS339,2020-02-18,00:00:03
AAY636,2020-02-18,00:01:03
N4400D,2020-02-18,00:02:02
NKS310,2020-02-18,00:02:02
AAL1744,2020-02-18,00:03:03
AAL2555,2020-02-18,00:03:03
DAL2338,2020-02-18,00:04:02
DAL1057,2020-02-18,00:05:02
JBU136,2020-02-18,00:07:02
JBU100,2020-02-18,00:08:02
AAL1209,2020-02-18,00:12:02
UAL716,2020-02-18,00:15:03
N973AE,2020-02-18,00:15:03
1150,2020-02-18,00:16:02
AAL2651,2020-02-18,00:16:02
N771PD,2020-02-18,00:16:02
MSQT145,2020-02-18,00:16:02
ASA865,2020-02-18,00:17:02
AAL1061,2020-02-18,00:18:02
FFT2883,2020-02-18,00:19:02
ASA625,2020-02-18,00:20:03
AAL457,2020-02-18,00:21:02
AAL1245,2020-02-18,00:22:02
DAL1646,2020-02-18,00:23:02
NKS971,2020-02-18,00:25:02
AAL640,2020-02-18,00:26:03
MSQT938,2020-02-18,00:28:02
N357FB,2020-02-18,00:29:02
UAL2402,2020-02-18,00:39:02
NKS501,2020-02-18,00:39:02
FFT751,2020-02-18,00:45:03
DAL836,2020-02-18,00:45:03
AAL2756,2020-02-18,00:46:02
SCX609,2020-02-18,00:48:02
UAL2410,2020-02-18,00:48:02
AAL2078,2020-02-18,00:49:03
DAL1466,2020-02-18,00:53:02
ASA936,2020-02-18,00:57:02
AAL2054,2020-02-18,00:59:02
JBU602,2020-02-18,01:01:03
AMX090,2020-02-18,01:03:03
DAL2282,2020-02-18,01:04:02
DAL1063,2020-02-18,01:06:02
CTA306,2020-02-18,01:07:02
UAL584,2020-02-18,01:07:02
VOI939,2020-02-18,01:08:02
AAL795,2020-02-18,01:09:02
DAL1305,2020-02-18,01:09:02
ATN3844,2020-02-18,01:11:02
VOI897,2020-02-18,01:13:02
MSQT548,2020-02-18,01:13:02
AAL782,2020-02-18,01:17:02
AMX495,2020-02-18,01:23:03
ATN3733,2020-02-18,01:26:02
AAL1071,2020-02-18,01:28:02
ASA460,2020-02-18,01:34:02
AAL1542,2020-02-18,01:35:02
ASH6384,2020-02-18,01:36:02
AAL1314,2020-02-18,01:42:02
AIJ2941,2020-02-18,01:44:02
DAL1195,2020-02-18,01:45:03
UAL2181,2020-02-18,01:52:02
UAL2058,2020-02-18,01:54:02
NKS972,2020-02-18,02:04:03
AAL230,2020-02-18,02:06:02
SCX610,2020-02-18,02:10:02
SKW3065,2020-02-18,02:12:02
AAL599,2020-02-18,02:13:02
ATN3277,2020-02-18,02:13:02
AAL2254,2020-02-18,02:18:02
