flight,date,time
JBU2120,2023-06-01,00:07:02
VTS2894,2023-06-01,00:07:02
LXJ582,2023-06-01,00:10:03
CLX74J,2023-06-01,00:15:03
JBU2124,2023-06-01,00:27:02
UAL1598,2023-06-01,00:34:02
JBU294,2023-06-01,00:52:02
UAL541,2023-06-01,00:58:02
ASA298,2023-06-01,01:00:02
JBU66,2023-06-01,01:03:02
JBU72,2023-06-01,01:12:02
ACA746,2023-06-01,01:15:03
JBU1302,2023-06-01,01:16:02
UAL477K,2023-06-01,01:19:02
ASA374,2023-06-01,01:21:02
ASA22,2023-06-01,01:24:02
JBU972,2023-06-01,01:26:02
JBU778,2023-06-01,01:26:02
DAL845,2023-06-01,01:28:02
UAL1871,2023-06-01,01:30:02
DAL495,2023-06-01,01:35:02
DAL1296,2023-06-01,01:35:02
UPS1476,2023-06-01,01:35:02
DAL313,2023-06-01,01:36:02
UPS1038,2023-06-01,01:36:02
UAL2185,2023-06-01,01:37:03
UPS1488,2023-06-01,01:37:03
ASA550,2023-06-01,01:40:02
DAL669,2023-06-01,01:40:02
ASA478,2023-06-01,01:42:02
TWY4,2023-06-01,01:42:02
DAL999,2023-06-01,01:43:03
AAL1280,2023-06-01,01:44:02
HAL90,2023-06-01,01:48:03
DAL316,2023-06-01,01:48:03
JBU1216,2023-06-01,01:51:03
JBU2348,2023-06-01,01:52:02
UAL378,2023-06-01,01:53:02
DAL926,2023-06-01,01:54:02
AAL10,2023-06-01,02:04:02
UAL141,2023-06-01,02:14:02
ACA794,2023-06-01,02:16:02
FRG1690,2023-06-01,02:17:02
ACA540,2023-06-01,02:18:02
ASA38,2023-06-01,02:18:02
AAL276,2023-06-01,02:24:02
DAL280,2023-06-01,02:24:02
UAL2424,2023-06-01,02:25:02
HAL50,2023-06-01,02:35:02
UAL2059,2023-06-01,02:35:02
AAL2361,2023-06-01,02:46:02
N314MG,2023-06-01,02:47:02
ROU1704,2023-06-01,02:49:02
UAL1164,2023-06-01,02:50:02
ASA26,2023-06-01,02:56:02
JBU136,2023-06-01,02:57:02
JBU916,2023-06-01,03:04:02
UAL1665,2023-06-01,03:06:02
QTR60F,2023-06-01,03:07:03
ASA42,2023-06-01,03:11:02
N85VR,2023-06-01,03:13:02
DAL664,2023-06-01,03:14:02
UAL2041,2023-06-01,03:18:02
JBU34,2023-06-01,03:18:02
SKW4714,2023-06-01,03:20:02
FFT4237,2023-06-01,03:20:02
UPS9795,2023-06-01,03:24:03
JBU670,2023-06-01,03:24:03
N982CE,2023-06-01,03:28:02
SWA2042,2023-06-01,03:29:02
JBU1006,2023-06-01,03:31:03
DAL969,2023-06-01,03:33:02
JBU264,2023-06-01,03:39:02
JBU162,2023-06-01,03:41:03
N892D,2023-06-01,03:44:02
JBU1574,2023-06-01,03:53:02
UAL737,2023-06-01,03:54:02
SNC1470,2023-06-01,03:55:02
N2CT,2023-06-01,03:56:02
SKW3596,2023-06-01,04:02:03
DAL1479,2023-06-01,04:07:03
AAY577,2023-06-01,04:12:03
DAL2037,2023-06-01,04:13:02
DAL2872,2023-06-01,04:19:02
DAL2801,2023-06-01,04:23:02
AAL660,2023-06-01,04:24:02
MRA605,2023-06-01,04:26:02
JZA901,2023-06-01,04:26:02
JBU622,2023-06-01,04:26:02
UAL1071,2023-06-01,04:27:02
UAL1977,2023-06-01,04:28:02
JBU1373,2023-06-01,04:29:03
DAL2078,2023-06-01,04:30:02
EDV5243,2023-06-01,04:31:02
UAL2108,2023-06-01,04:31:02
JRE806,2023-06-01,04:33:02
UAL1521,2023-06-01,04:34:03
UAL2483,2023-06-01,04:35:02
ASA471,2023-06-01,04:35:02
UAL1943,2023-06-01,04:36:02
CRE65,2023-06-01,04:36:02
UAL2661,2023-06-01,04:37:02
N992WS,2023-06-01,04:37:02
DAL2805,2023-06-01,04:37:02
RPA5823,2023-06-01,04:37:02
ETH574,2023-06-01,04:38:03
SKW3539,2023-06-01,04:39:02
UAL2367,2023-06-01,04:39:02
DAL2913,2023-06-01,04:40:03
AAL2265,2023-06-01,04:40:03
UAL565,2023-06-01,04:40:03
ENY3395,2023-06-01,04:41:02
AWI3738,2023-06-01,04:43:02
UAL490,2023-06-01,04:44:02
AAL1561,2023-06-01,04:45:02
ENY3330,2023-06-01,04:46:03
UAL1284,2023-06-01,04:47:02
RPA3567,2023-06-01,04:48:02
SKW4450,2023-06-01,04:48:02
SKW4065,2023-06-01,04:48:02
SKW5990,2023-06-01,04:50:02
PWA400,2023-06-01,04:50:02
UAL567,2023-06-01,04:52:02
SKW3063,2023-06-01,04:52:02
DAL1151,2023-06-01,04:54:02
UAL1651,2023-06-01,04:55:02
UAL1131,2023-06-01,04:56:02
RPA3706,2023-06-01,04:56:02
NOJ53,2023-06-01,04:57:02
DAL2255,2023-06-01,04:58:02
SKW5376,2023-06-01,04:58:02
DAL1520,2023-06-01,04:59:03
N445WF,2023-06-01,05:00:02
JBU2157,2023-06-01,05:02:02
JBU1105,2023-06-01,05:02:02
DAL684,2023-06-01,05:03:03
N158MR,2023-06-01,05:03:03
N38NG,2023-06-01,05:04:02
UAL1719,2023-06-01,05:05:03
N880VJ,2023-06-01,05:08:02
JBU133,2023-06-01,05:10:02
SKW3825,2023-06-01,05:10:02
UAL1236,2023-06-01,05:11:02
FFT3493,2023-06-01,05:14:02
UAL2434,2023-06-01,05:15:02
AAL2260,2023-06-01,05:16:03
RLI971,2023-06-01,05:17:02
UAL1989,2023-06-01,05:17:02
AAL1627,2023-06-01,05:18:03
SCX1907,2023-06-01,05:22:02
N970G,2023-06-01,05:22:02
DAL2208,2023-06-01,05:23:03
RPA4809,2023-06-01,05:24:02
DAL317,2023-06-01,05:24:02
SWA6610,2023-06-01,05:24:02
DAL859,2023-06-01,05:25:03
SKW3807,2023-06-01,05:25:03
JBU1515,2023-06-01,05:25:03
EJM240,2023-06-01,05:26:02
ENY3377,2023-06-01,05:26:02
N682K,2023-06-01,05:26:02
AAL1872,2023-06-01,05:26:02
SCX567,2023-06-01,05:29:02
SKW6970,2023-06-01,05:29:02
NJM848,2023-06-01,05:32:02
N564M,2023-06-01,05:33:02
SKW3986,2023-06-01,05:33:02
N963SB,2023-06-01,05:33:02
N322LV,2023-06-01,05:35:02
JBU2229,2023-06-01,05:36:02
SKW5832,2023-06-01,05:38:02
SKW3503,2023-06-01,05:40:02
AAL2805,2023-06-01,05:41:02
DAL1210,2023-06-01,05:42:02
DAL2139,2023-06-01,05:43:03
DAL463,2023-06-01,05:43:03
ENY3397,2023-06-01,05:43:03
EDV5312,2023-06-01,05:43:03
ETD93C,2023-06-01,05:44:02
JBU1333,2023-06-01,05:45:03
OKC473,2023-06-01,05:45:03
NJM250,2023-06-01,05:46:03
