flight,date,time
N889DE,2021-06-02,00:00:02
JBU778,2021-06-02,00:29:02
JBU1516,2021-06-02,01:01:02
ASA790,2021-06-02,01:01:02
QTR8142,2021-06-02,01:06:03
DAL2494,2021-06-02,01:11:02
JBU1574,2021-06-02,01:15:02
CLX89J,2021-06-02,01:24:02
JBU648,2021-06-02,01:26:02
DAL1605,2021-06-02,01:34:02
FRG9120,2021-06-02,01:37:02
UPS1038,2021-06-02,01:40:03
UPS1126,2021-06-02,01:41:02
UPS558,2021-06-02,01:44:02
UPS1476,2021-06-02,01:48:02
UPS1488,2021-06-02,01:50:02
UPS1076,2021-06-02,01:50:02
DAL2444,2021-06-02,01:51:03
DAL328,2021-06-02,01:53:03
JBU356,2021-06-02,01:53:03
HAL90,2021-06-02,01:54:02
DAL1276,2021-06-02,01:59:03
AZG4921,2021-06-02,02:01:02
JUS822,2021-06-02,02:07:02
JBU1248,2021-06-02,02:22:03
FRG1050,2021-06-02,02:24:03
DAL300,2021-06-02,02:32:02
FDX1716,2021-06-02,02:35:03
JBU888,2021-06-02,02:36:02
JBU2124,2021-06-02,02:39:03
UAL705,2021-06-02,02:40:02
HAL50,2021-06-02,02:43:02
JBU834,2021-06-02,02:47:03
JBU80,2021-06-02,02:50:02
DAL1716,2021-06-02,02:50:02
DAL436,2021-06-02,02:51:03
DAL950,2021-06-02,02:55:03
UAL421,2021-06-02,02:55:03
QTR8146,2021-06-02,02:59:02
DAL1148,2021-06-02,02:59:02
DAL1791,2021-06-02,03:00:03
AAL1825,2021-06-02,03:01:02
RPA4750,2021-06-02,03:05:02
PDT6096,2021-06-02,03:07:02
NKS760,2021-06-02,03:13:02
NKS1168,2021-06-02,03:14:03
JIA5400,2021-06-02,03:16:02
PAC947,2021-06-02,03:16:02
N975,2021-06-02,03:17:03
AAL1444,2021-06-02,03:17:03
AAL2651,2021-06-02,03:18:02
JBU492,2021-06-02,03:19:03
SWA1327,2021-06-02,03:21:02
EJA515,2021-06-02,03:22:03
NKS706,2021-06-02,03:24:03
N569MK,2021-06-02,03:25:02
N70NJ,2021-06-02,03:27:02
FFT2014,2021-06-02,03:33:02
SWA2175,2021-06-02,03:37:02
SKW3728,2021-06-02,03:42:03
FDX1536,2021-06-02,03:42:03
DAL360,2021-06-02,03:48:02
N521FB,2021-06-02,03:53:02
DAL2521,2021-06-02,03:53:02
RPA4692,2021-06-02,03:54:02
UWD66,2021-06-02,03:58:02
EJM247,2021-06-02,04:03:02
ENY3601,2021-06-02,04:05:02
SKW3939,2021-06-02,04:05:02
AAY2419,2021-06-02,04:06:02
RPA4507,2021-06-02,04:07:03
RPA4619,2021-06-02,04:07:03
N797VS,2021-06-02,04:10:02
DAL1784,2021-06-02,04:11:03
ENY3659,2021-06-02,04:11:03
AAL2265,2021-06-02,04:12:02
AAL2104,2021-06-02,04:12:02
ENY4053,2021-06-02,04:12:02
CTL10,2021-06-02,04:13:03
FRG1570,2021-06-02,04:14:02
SKW2979,2021-06-02,04:14:02
N459M,2021-06-02,04:17:02
ENY4425,2021-06-02,04:18:02
AMF1022,2021-06-02,04:18:02
ENY3740,2021-06-02,04:19:02
SNC1470,2021-06-02,04:19:02
N853CR,2021-06-02,04:20:03
RPA4711,2021-06-02,04:20:03
EJA345,2021-06-02,04:21:02
NKS296,2021-06-02,04:21:02
N80FD,2021-06-02,04:23:02
EJM858,2021-06-02,04:24:03
SKW4783,2021-06-02,04:24:03
AMF1690,2021-06-02,04:24:03
AMF1088,2021-06-02,04:28:03
KAP100,2021-06-02,04:29:02
ENY9857,2021-06-02,04:29:02
RPA4670,2021-06-02,04:29:02
N501KT,2021-06-02,04:30:03
XOJ504,2021-06-02,04:30:03
AAL2911,2021-06-02,04:31:02
N892TX,2021-06-02,04:31:02
SWA2193,2021-06-02,04:31:02
MRA605,2021-06-02,04:32:02
CRE43,2021-06-02,04:32:02
SWA802,2021-06-02,04:34:02
PDT6001,2021-06-02,04:35:02
SWA1631,2021-06-02,04:37:02
GJS4493,2021-06-02,04:38:02
ANA102,2021-06-02,04:39:02
PDT6179,2021-06-02,04:39:02
AWI3748,2021-06-02,04:40:02
N804CV,2021-06-02,04:40:02
AWI3773,2021-06-02,04:41:02
NKS1515,2021-06-02,04:42:02
N830GG,2021-06-02,04:42:02
AWI3732,2021-06-02,04:44:02
GJS4489,2021-06-02,04:48:02
UAL211,2021-06-02,04:50:02
N608JR,2021-06-02,04:51:03
N706GD,2021-06-02,04:53:03
N675AZ,2021-06-02,04:54:02
GJS4391,2021-06-02,04:55:03
EDV4681,2021-06-02,04:55:03
SKW5305,2021-06-02,04:56:02
AAL1120,2021-06-02,04:56:02
UAL1071,2021-06-02,04:58:02
ETH574,2021-06-02,04:59:02
RPA4918,2021-06-02,04:59:02
N602EE,2021-06-02,04:59:02
IRO8569,2021-06-02,05:01:02
RPA3404,2021-06-02,05:01:02
N137SF,2021-06-02,05:03:02
SKW5253,2021-06-02,05:03:02
UAL339,2021-06-02,05:03:02
N158MR,2021-06-02,05:04:02
RPA3437,2021-06-02,05:05:02
SKW5344,2021-06-02,05:05:02
RPA5678,2021-06-02,05:07:02
EDV4911,2021-06-02,05:07:02
UAL736,2021-06-02,05:09:02
GJS4407,2021-06-02,05:09:02
N35CC,2021-06-02,05:11:02
N484WW,2021-06-02,05:14:02
RPA4623,2021-06-02,05:14:02
AWI3757,2021-06-02,05:14:02
SWA1408,2021-06-02,05:14:02
N5137J,2021-06-02,05:16:02
GJS4411,2021-06-02,05:16:02
UPS9767,2021-06-02,05:16:02
SWA1352,2021-06-02,05:16:02
LXJ348,2021-06-02,05:16:02
EDV5332,2021-06-02,05:18:02
DAL1074,2021-06-02,05:20:03
EDV4682,2021-06-02,05:20:03
UAL691,2021-06-02,05:21:02
SKW2981,2021-06-02,05:23:02
N855JB,2021-06-02,05:24:03
RPA5731,2021-06-02,05:25:02
