flight,date,time
AMX071,2023-09-15,00:00:03
UAL1871,2023-09-15,00:01:02
JBU248,2023-09-15,00:12:03
DAL8866,2023-09-15,00:16:02
JBU734,2023-09-15,00:27:02
QTR8112,2023-09-15,00:32:02
JBU98,2023-09-15,00:44:02
JBU494,2023-09-15,00:45:02
UAL1452,2023-09-15,00:54:02
TWY914,2023-09-15,00:55:02
ACA746,2023-09-15,01:01:02
JBU358,2023-09-15,01:02:02
DAL400,2023-09-15,01:04:02
UAL1299,2023-09-15,01:10:02
DAL893,2023-09-15,01:13:02
ASA458,2023-09-15,01:14:02
DAL349,2023-09-15,01:15:02
DAL325,2023-09-15,01:16:03
ETD902,2023-09-15,01:19:02
AAL2453,2023-09-15,01:23:02
UPS1038,2023-09-15,01:23:02
DAL407,2023-09-15,01:24:03
DAL1296,2023-09-15,01:25:02
UPS1476,2023-09-15,01:27:02
DAL399,2023-09-15,01:30:02
DAL446,2023-09-15,01:31:03
ASA550,2023-09-15,01:33:03
ASA308,2023-09-15,01:38:02
DAL475,2023-09-15,01:39:02
DAL669,2023-09-15,01:51:02
NKS3737,2023-09-15,01:54:02
ASA478,2023-09-15,02:00:02
ACA540,2023-09-15,02:01:02
AAL276,2023-09-15,02:02:03
JME313A,2023-09-15,02:04:02
ASA38,2023-09-15,02:06:03
UAL1652,2023-09-15,02:08:03
AAL2361,2023-09-15,02:10:03
ASA374,2023-09-15,02:20:02
UAL2394,2023-09-15,02:25:02
WJA1119,2023-09-15,02:31:02
AAL2585,2023-09-15,02:32:02
DAL488,2023-09-15,02:33:02
UAL2097,2023-09-15,02:37:02
DAL675,2023-09-15,02:45:03
UAL2059,2023-09-15,02:47:02
ACA794,2023-09-15,02:48:02
DAL459,2023-09-15,02:49:02
DAL303,2023-09-15,02:50:02
CJL241,2023-09-15,02:51:02
FFT623,2023-09-15,02:51:02
HAL50,2023-09-15,02:53:02
UAL2056,2023-09-15,03:06:02
JBU34,2023-09-15,03:07:02
DAL719,2023-09-15,03:07:02
UAL1665,2023-09-15,03:08:02
JBU1006,2023-09-15,03:11:02
JIA5090,2023-09-15,03:12:02
AAL756,2023-09-15,03:14:02
ASA42,2023-09-15,03:21:02
DAL502,2023-09-15,03:22:02
POE318,2023-09-15,03:24:02
DAL767,2023-09-15,03:27:02
ROU1704,2023-09-15,03:29:02
VJT938,2023-09-15,03:32:02
JBU264,2023-09-15,03:38:03
DAL2482,2023-09-15,03:41:02
SKW4722,2023-09-15,03:41:02
UAL643,2023-09-15,03:45:03
JBU492,2023-09-15,03:46:02
SNC1470,2023-09-15,03:46:02
N222NE,2023-09-15,03:49:02
FDX1711,2023-09-15,03:53:02
JBU670,2023-09-15,03:55:02
FDY470,2023-09-15,03:57:02
DAL1720,2023-09-15,04:06:03
DAL1740,2023-09-15,04:17:03
N700YB,2023-09-15,04:18:02
UAL565,2023-09-15,04:19:02
N320BG,2023-09-15,04:19:02
AWI6158,2023-09-15,04:21:02
AAL1069,2023-09-15,04:23:02
DAL2801,2023-09-15,04:25:02
JBU162,2023-09-15,04:26:02
RPA4372,2023-09-15,04:27:02
UAL1071,2023-09-15,04:27:02
DAL1746,2023-09-15,04:27:02
ASA399,2023-09-15,04:28:02
UAL2429,2023-09-15,04:29:02
AAL1561,2023-09-15,04:29:02
JBU1216,2023-09-15,04:30:02
AAL2138,2023-09-15,04:32:02
