flight,date,time
QTR7CB,2021-09-05,00:00:02
SCX8755,2021-09-05,00:00:02
AFR6737,2021-09-05,00:01:02
SCX8654,2021-09-05,00:01:02
BOX413,2021-09-05,00:04:02
AMX025,2021-09-05,00:06:03
JBU956,2021-09-05,00:10:03
JBU834,2021-09-05,00:11:02
JBU2124,2021-09-05,00:12:02
ABD386,2021-09-05,00:13:02
JBU1396,2021-09-05,00:15:02
BFF20,2021-09-05,00:20:02
JBU482,2021-09-05,00:20:02
NCA159,2021-09-05,00:22:02
JBU264,2021-09-05,00:25:02
JBU778,2021-09-05,00:25:02
NKS1237,2021-09-05,00:26:03
JBU98,2021-09-05,00:28:03
JBU2120,2021-09-05,00:29:02
JBU90,2021-09-05,00:30:03
AAL976,2021-09-05,00:33:02
JBU358,2021-09-05,00:36:02
JBU2742,2021-09-05,00:38:02
JBU840,2021-09-05,00:39:03
JBU472,2021-09-05,00:40:02
AAL2701,2021-09-05,00:43:02
JBU994,2021-09-05,00:54:02
ASA790,2021-09-05,00:57:02
NKS334,2021-09-05,00:58:03
DAL484,2021-09-05,00:58:03
NKS760,2021-09-05,01:01:03
HAL90,2021-09-05,01:02:02
JBU648,2021-09-05,01:08:03
ASA1348,2021-09-05,01:11:02
BOX463,2021-09-05,01:11:02
DAL830,2021-09-05,01:13:02
ABX3158,2021-09-05,01:19:03
KYE4853,2021-09-05,01:20:02
ASA198,2021-09-05,01:20:02
AAL2651,2021-09-05,01:25:02
DAL2418,2021-09-05,01:27:03
QTR8102,2021-09-05,01:33:02
SIA7979,2021-09-05,01:35:02
JBU1268,2021-09-05,01:39:02
WJA652,2021-09-05,01:45:02
JBU1616,2021-09-05,01:54:02
JBU2348,2021-09-05,01:55:02
UAL2611,2021-09-05,01:56:02
JBU1516,2021-09-05,01:59:02
WJA724,2021-09-05,01:59:02
UAL537,2021-09-05,02:04:02
JBU2206,2021-09-05,02:07:02
HAL50,2021-09-05,02:11:02
UAL2417,2021-09-05,02:12:02
UAL141,2021-09-05,02:14:02
UAL1814,2021-09-05,02:14:02
FFT2130,2021-09-05,02:18:02
DAL300,2021-09-05,02:18:02
N811VM,2021-09-05,02:22:03
NKS2932,2021-09-05,02:22:03
NKS1168,2021-09-05,02:25:02
DAL746,2021-09-05,02:27:03
ACA794,2021-09-05,02:28:02
AAL276,2021-09-05,02:29:03
N531K,2021-09-05,02:33:03
UAL2093,2021-09-05,02:33:03
DAL1031,2021-09-05,02:34:02
GTI8237,2021-09-05,02:35:03
JBU492,2021-09-05,02:36:02
DAL1602,2021-09-05,02:36:02
DAL2982,2021-09-05,02:36:02
AAL28,2021-09-05,02:38:02
UAL1695,2021-09-05,02:44:03
JBU162,2021-09-05,02:44:03
FLE152,2021-09-05,02:49:02
UAL705,2021-09-05,02:49:02
SKW3529,2021-09-05,02:51:02
NKS1238,2021-09-05,02:52:03
UAL529,2021-09-05,02:56:03
DAL1371,2021-09-05,03:00:03
JBU24,2021-09-05,03:01:02
